ticker,period_end,filed,avail,rev,gp,oi,ni,sh,split_fac,sh_now,dps,dps_now,inv,equity,cash,debt
XYZ,2020-09-30,2020-11-05,2020-11-05,3033874000,794455000,49342000,3.6515e+07,488069000,1,488069000.0,,,7.0422e+07,2.06284e+09,2.88124e+09,1.75861e+09
XYZ,2020-12-31,2021-02-23,2021-02-23,3158970000,803690000,45183000,2.93959e+08,482167000,1,482167000.0,,,6.1129e+07,2.68157e+09,3.85317e+09,2.58692e+09
XYZ,2021-03-31,2021-05-06,2021-05-06,5057270000,963501000,67736000,3.9008e+07,501353000,1,501353000.0,,,6.3825e+07,2.31437e+09,3.66694e+09,2.98489e+09
XYZ,2021-06-30,2021-08-02,2021-08-02,4680672000,1141064000,124994000,2.04021e+08,522578000,1,522578000.0,,,5.8786e+07,2.68885e+09,5.59614e+09,4.84596e+09
XYZ,2021-09-30,2021-11-04,2021-11-04,3844727000,1133215000,22996000,84000,504120000,1,504120000.0,,,7.3413e+07,2.95982e+09,5.38342e+09,4.74247e+09
XYZ,2021-12-31,2022-02-24,2022-02-24,4078534000,1182043000,-54614000,-7.6829e+07,501779000,1,501779000.0,,,7.7058e+07,3.27286e+09,5.31295e+09,4.55966e+09
XYZ,2022-03-31,2022-05-05,2022-05-05,3960645000,1294960000,-226789000,-2.04199e+08,541435000,1,541435000.0,,,7.234e+07,1.74128e+10,4.79031e+09,0
XYZ,2022-06-30,2022-08-04,2022-08-04,4404499000,1469648000,-213773000,-2.08014e+08,581350000,1,581350000.0,,,7.8737e+07,1.68551e+10,4.95946e+09,4.59984e+08
XYZ,2022-09-30,2022-11-03,2022-11-03,4515541000,1567089000,-48789000,-1.4711e+07,592672000,1,592672000.0,,,1.02962e+08,1.64977e+10,5.38476e+09,4.6017e+08
XYZ,2022-12-31,2023-02-23,2023-02-23,4650902000,1660195000,-135181000,-1.13823e+08,578949000,1,578949000.0,,,9.7703e+07,1.72229e+10,5.62605e+09,4.10983e+09
XYZ,2023-03-31,2023-05-04,2023-05-04,4990131000,1714584000,-6172000,-1.6838e+07,602234000,1,602234000.0,,,1.01655e+08,1.74489e+10,6.0852e+09,0
XYZ,2023-06-30,2023-08-03,2023-08-03,5534957000,1866101000,-132107000,-1.22506e+08,606692000,1,606692000.0,,,9.7949e+07,1.77472e+10,5.86771e+09,0
XYZ,2023-09-30,2023-11-02,2023-11-02,5617493000,1898449000,-9908000,-2.8954e+07,611276000,1,611276000.0,,,9.6398e+07,1.78127e+10,5.11229e+09,0
XYZ,2023-12-31,2024-02-22,2024-02-22,5773042000,2025752000,-130652000,1.7807e+08,614024000,1,614024000.0,,,1.10097e+08,1.86953e+10,4.99646e+09,4.12009e+09
XYZ,2024-03-31,2024-05-02,2024-05-02,5957128000,2094473000,249743000,4.72005e+08,637360000,1,637360000.0,,,1.19413e+08,1.89708e+10,5.75344e+09,4.12265e+09
XYZ,2024-06-30,2024-08-01,2024-08-01,6155563000,2233480000,306562000,1.95268e+08,634221000,1,634221000.0,,,1.04728e+08,1.9302e+10,7.79909e+09,6.09898e+09
XYZ,2024-09-30,2024-11-07,2024-11-07,5975801000,2249685000,323009000,2.83754e+08,632760000,1,632760000.0,,,1.18148e+08,1.99209e+10,8.2998e+09,6.10219e+09
XYZ,2024-12-31,2025-02-24,2025-02-24,6032561000,2311398000,13013000,1.94602e+09,636390000,1,636390000.0,,,1.0499e+08,2.12679e+10,8.07525e+09,6.10544e+09
XYZ,2025-03-31,2025-05-01,2025-05-01,5771796000,2289603000,329302000,1.89872e+08,635342000,1,635342000.0,,,1.0884e+08,2.14692e+10,7.08883e+09,5.10838e+09
XYZ,2025-06-30,2025-08-07,2025-08-07,6054457000,2536530000,484293000,5.38458e+08,618928000,1,618928000.0,,,1.38141e+08,2.21571e+10,6.38422e+09,5.11087e+09
BK,2009-06-30,2010-08-06,2010-08-06,2957000000,,,1.76e+08,1174466000,1,1174466000.0,,,,2.7276e+10,3.836e+09,1.7635e+10
BK,2009-09-30,2010-11-08,2010-11-08,-1507000000,,,-2.458e+09,1197414000,1,1197414000.0,,,,2.8295e+10,3.358e+09,1.7649e+10
BK,2010-03-31,2010-08-06,2010-08-06,3355000000,,,5.59e+08,1206286000,1,1206286000.0,0.09,0.09,,2.9683e+10,3.307e+09,0
BK,2010-06-30,2010-08-06,2010-08-06,3325000000,,,6.58e+08,1208830000,1,1208830000.0,,,,3.0396e+10,3.569e+09,0
BK,2010-09-30,2010-11-08,2010-11-08,3435000000,,,6.22e+08,1212684000,1,1212684000.0,,,,3.2153e+10,3.693e+09,0
BK,2010-12-31,2011-05-09,2011-05-09,3737000000,,,6.79e+08,1235670000,1,1235670000.0,,,,3.2354e+10,3.675e+09,1.6517e+10
BK,2011-03-31,2011-08-08,2011-08-08,3602000000,,,6.25e+08,1238284000,1,1238284000.0,0.09,0.09,,3.3258e+10,4.058e+09,0
BK,2011-06-30,2011-08-08,2011-08-08,3829000000,,,7.35e+08,1233710000,1,1233710000.0,,,,3.3851e+10,5.56e+09,0
BK,2011-09-30,2011-11-08,2011-11-08,3681000000,,,6.51e+08,1215527000,1,1215527000.0,,,,3.3695e+10,6.691e+09,0
BK,2011-12-31,2012-05-09,2012-05-09,3568000000,,,5.05e+08,1205586000,1,1205586000.0,,,,3.3417e+10,4.175e+09,1.9933e+10
BK,2012-03-31,2012-05-09,2012-05-09,3635000000,,,6.19e+08,1195558000,1,1195558000.0,0.13,0.13,,3.4e+10,4.333e+09,0
BK,2012-06-30,2012-08-08,2012-08-08,3588000000,,,4.66e+08,1182985000,1,1182985000.0,,,,3.4533e+10,4.522e+09,0
BK,2012-09-30,2012-11-08,2012-11-08,3650000000,,,7.25e+08,1171534000,1,1171534000.0,,,,3.6218e+10,4.991e+09,0
BK,2012-12-31,2013-05-09,2013-05-09,3606000000,,,6.35e+08,1163753000,1,1163753000.0,,,,3.6431e+10,4.727e+09,1.853e+10
BK,2013-03-31,2013-08-08,2013-08-08,3597000000,,,-2.53e+08,1158819000,1,1158819000.0,0.13,0.13,,3.569e+10,4.44e+09,0
BK,2013-06-30,2013-08-08,2013-08-08,3970000000,,,8.45e+08,1155981000,1,1155981000.0,,,,3.5882e+10,6.94e+09,0
BK,2013-09-30,2013-11-08,2013-11-08,3759000000,,,9.8e+08,1152679000,1,1152679000.0,,,,3.6959e+10,7.304e+09,0
BK,2013-12-31,2014-05-09,2014-05-09,3594000000,,,5.39e+08,1147961000,1,1147961000.0,,,,3.7521e+10,6.46e+09,1.9864e+10
BK,2014-03-31,2014-05-09,2014-05-09,3627000000,,,6.74e+08,1144510000,1,1144510000.0,0.15,0.15,,3.7986e+10,6.092e+09,0
BK,2014-06-30,2014-08-11,2014-08-11,3728000000,,,5.77e+08,1139800000,1,1139800000.0,,,,3.8326e+10,6.173e+09,0
BK,2014-09-30,2014-11-07,2014-11-07,4588000000,,,1.083e+09,1134871000,1,1134871000.0,,,,3.8451e+10,6.41e+09,0
BK,2014-12-31,2015-05-08,2015-05-08,3665000000,,,2.33e+08,1129040000,1,1129040000.0,,,,3.7441e+10,6.97e+09,2.0264e+10
BK,2015-03-31,2015-05-08,2015-05-08,3761000000,,,7.79e+08,1126306000,1,1126306000.0,0.17,0.17,,3.7328e+10,7.167e+09,0
BK,2015-06-30,2015-08-07,2015-08-07,3849000000,,,8.53e+08,1122135000,1,1122135000.0,,,,3.827e+10,8.353e+09,0
BK,2015-09-30,2015-11-06,2015-11-06,3795000000,,,8.33e+08,1105645000,1,1105645000.0,,,,3.817e+10,8.234e+09,0
BK,2015-12-31,2016-05-10,2016-05-10,3721000000,,,6.93e+08,1096385000,1,1096385000.0,,,,3.8037e+10,6.537e+09,2.1547e+10
BK,2016-03-31,2016-05-10,2016-05-10,3737000000,,,8.17e+08,1085284000,1,1085284000.0,0.17,0.17,,3.8459e+10,3.928e+09,0
BK,2016-06-30,2016-08-08,2016-08-08,3772000000,,,8.73e+08,1078271000,1,1078271000.0,,,,3.8559e+10,5.809e+09,0
BK,2018-03-31,2018-05-08,2018-05-08,2981000000,,,1.171e+09,1021731000,1,1021731000.0,0.24,0.24,,4.1728e+10,4.636e+09,0
BK,2018-06-30,2018-08-03,2018-08-03,2894000000,,,1.103e+09,1014357000,1,1014357000.0,0.24,0.24,,4.1505e+10,5.361e+09,0
BA,2008-06-30,2009-07-22,2009-07-22,16962000000,3020000000,1247000000,8.52e+08,732800000,1,732800000.0,0.4,0.4,,,5.619e+09,0
BA,2008-09-30,2009-10-21,2009-10-21,15293000000,2752000000,1147000000,6.95e+08,721900000,1,721900000.0,0.4,0.4,,,4.186e+09,0
BA,2009-03-31,2010-04-21,2010-04-21,16502000000,2757000000,1025000000,6.1e+08,707400000,1,707400000.0,0.42,0.42,,-5.09e+08,4.237e+09,0
BA,2009-06-30,2009-07-22,2009-07-22,17154000000,3347000000,1529000000,9.98e+08,707400000,1,707400000.0,0.42,0.42,,1.8e+08,4.77e+09,4.16e+08
BA,2009-09-30,2009-10-21,2009-10-21,16688000000,2208000000,-2151000000,-1.564e+09,701300000,1,701300000.0,0.42,0.42,,-1.028e+09,6.446e+09,9.73e+08
BA,2009-12-31,2011-02-09,2011-02-09,17937000000,3429000000,1693000000,1.268e+09,713400000,1,713400000.0,0.84,0.84,,2.128e+09,1.1223e+10,7.07e+08
BA,2010-03-31,2010-04-21,2010-04-21,15216000000,3072000000,1174000000,5.19e+08,740100000,1,740100000.0,0.42,0.42,,2.942e+09,1.0362e+10,1.479e+09
BA,2010-06-30,2010-07-28,2010-07-28,15573000000,3033000000,1307000000,7.87e+08,742900000,1,742900000.0,0.42,0.42,,3.077e+09,1.0026e+10,1.507e+09
BA,2010-09-30,2010-10-20,2010-10-20,16967000000,3221000000,1387000000,8.37e+08,744600000,1,744600000.0,0.42,0.42,,4.454e+09,9.966e+09,9.53e+08
BA,2010-12-31,2011-02-09,2011-02-09,16550000000,3137000000,1103000000,1.164e+09,744300000,1,744300000.0,0.84,0.84,,2.766e+09,1.0517e+10,9.48e+08
BA,2011-03-31,2011-04-27,2011-04-27,14910000000,2861000000,1000000000,5.86e+08,749000000,1,749000000.0,0.42,0.42,,3.912e+09,7.772e+09,9.66e+08
BA,2011-06-30,2011-07-27,2011-07-27,16543000000,3343000000,1534000000,9.41e+08,752600000,1,752600000.0,0.42,0.42,,4.733e+09,8.802e+09,1.304e+09
BA,2011-09-30,2011-10-26,2011-10-26,17727000000,3370000000,1714000000,1.098e+09,753900000,1,753900000.0,0.42,0.42,,5.967e+09,9.233e+09,1.603e+09
BA,2011-12-31,2012-02-09,2012-02-09,19555000000,3294000000,1597000000,1.393e+09,753100000,1,753100000.0,0.86,0.86,,3.515e+09,1.1272e+10,2.353e+09
BA,2012-03-31,2012-04-25,2012-04-25,19383000000,3314000000,1570000000,9.23e+08,759600000,1,759600000.0,0.44,0.44,,5.027e+09,1.0516e+10,2.807e+09
BA,2012-06-30,2012-07-25,2012-07-25,20005000000,3265000000,1548000000,9.67e+08,762000000,1,762000000.0,0.44,0.44,,5.804e+09,1.0307e+10,2.466e+09
BA,2012-09-30,2012-10-24,2012-10-24,20008000000,3214000000,1564000000,1.032e+09,765200000,1,765200000.0,0.44,0.44,,7.588e+09,1.1172e+10,2.172e+09
BA,2012-12-31,2013-02-11,2013-02-11,22302000000,3261000000,1629000000,9.78e+08,761500000,1,761500000.0,0.925,0.925,,5.867e+09,1.3558e+10,1.436e+09
BA,2013-03-31,2013-04-24,2013-04-24,18893000000,3137000000,1528000000,1.106e+09,766600000,1,766600000.0,0.49,0.49,,7.462e+09,1.1853e+10,9.17e+08
BA,2013-06-30,2013-07-24,2013-07-24,21815000000,3365000000,1716000000,1.088e+09,769900000,1,769900000.0,0.485,0.485,,7.526e+09,1.4325e+10,8.83e+08
BA,2013-09-30,2013-10-23,2013-10-23,22130000000,3456000000,1803000000,1.158e+09,767300000,1,767300000.0,0.485,0.485,,8.951e+09,1.5911e+10,9.19e+08
BA,2013-12-31,2014-02-14,2014-02-14,23785000000,3397000000,1515000000,1.233e+09,767600000,1,767600000.0,1.215,1.215,,1.4875e+10,1.5258e+10,1.563e+09
BA,2014-03-31,2014-04-23,2014-04-23,20465000000,3169000000,1542000000,9.65e+08,752500000,1,752500000.0,0.73,0.73,,1.452e+10,1.2224e+10,1.66e+09
BA,2014-06-30,2014-07-23,2014-07-23,22045000000,3375000000,1787000000,1.653e+09,738800000,1,738800000.0,0.73,0.73,,1.4061e+10,1.133e+10,1.591e+09
BA,2014-09-30,2014-10-22,2014-10-22,23784000000,3709000000,2119000000,1.362e+09,730600000,1,730600000.0,0.73,0.73,,1.4511e+10,1.0077e+10,1.579e+09
BA,2014-12-31,2015-02-12,2015-02-12,24468000000,3757000000,2025000000,1.466e+09,736700000,1,736700000.0,1.64,1.64,,8.665e+09,1.3092e+10,9.29e+08
BA,2015-03-31,2015-04-22,2015-04-22,22149000000,3653000000,2019000000,1.336e+09,713100000,1,713100000.0,0.91,0.91,,7.906e+09,9.631e+09,1.33e+08
BA,2015-06-30,2015-07-22,2015-07-22,24543000000,3193000000,1683000000,1.11e+09,697800000,1,697800000.0,0.91,0.91,,6.264e+09,9.625e+09,1.12e+08
BA,2015-09-30,2015-10-21,2015-10-21,25849000000,4249000000,2580000000,1.704e+09,687800000,1,687800000.0,0.91,0.91,,6.74e+09,9.857e+09,6.14e+08
BA,2015-12-31,2016-02-10,2016-02-10,23573000000,2931000000,1161000000,1.026e+09,695000000,1,695000000.0,2.0,2.0,,6.335e+09,1.2052e+10,1.234e+09
BA,2016-03-31,2016-04-27,2016-04-27,22632000000,3535000000,1788000000,1.219e+09,664800000,1,664800000.0,1.09,1.09,,4.043e+09,8.352e+09,1.243e+09
BA,2016-06-30,2016-07-27,2016-07-27,24755000000,2430000000,-419000000,-2.34e+08,635300000,1,635300000.0,1.09,1.09,,5.85e+08,9.265e+09,1.168e+09
BA,2016-09-30,2016-10-26,2016-10-26,23898000000,3994000000,2282000000,2.279e+09,631800000,1,631800000.0,1.09,1.09,,2.089e+09,9.668e+09,6.32e+08
BA,2016-12-31,2017-02-08,2017-02-08,23286000000,3822000000,2183000000,1.631e+09,642800000,1,642800000.0,2.51,2.51,,8.17e+08,1.0029e+10,3.84e+08
BA,2017-03-31,2017-04-26,2017-04-26,20976000000,3712000000,2024000000,1.451e+09,620400000,1,620400000.0,0.0,0.0,,9.5e+07,9.205e+09,3.67e+08
BA,2017-06-30,2017-07-26,2017-07-26,22739000000,4351000000,2535000000,1.761e+09,608900000,1,608900000.0,1.42,1.42,,-2.037e+09,1.0326e+10,7.2e+08
BA,2017-09-30,2017-10-25,2017-10-25,24309000000,4322000000,2689000000,1.853e+09,605600000,1,605600000.0,1.42,1.42,,1.086e+09,1.0032e+10,9.88e+08
BA,2017-12-31,2018-02-12,2018-02-12,25368000000,4941000000,3030000000,3.132e+09,610000000,1,610000000.0,3.13,3.13,,3.55e+08,9.992e+09,6e+08
BA,2018-03-31,2018-04-25,2018-04-25,23382000000,4558000000,2875000000,2.477e+09,596500000,1,596500000.0,1.71,1.71,,1.222e+09,9.891e+09,1.981e+09
BA,2018-06-30,2018-07-25,2018-07-25,24258000000,4722000000,2710000000,2.196e+09,588000000,1,588000000.0,1.71,1.71,,-1.441e+09,9.77e+09,1.611e+09
BA,2018-09-30,2018-10-24,2018-10-24,25146000000,4106000000,2227000000,2.363e+09,580200000,1,580200000.0,1.71,1.71,,-1.289e+09,9.99e+09,1.389e+09
BA,2018-12-31,2019-02-08,2019-02-08,28341000000,6251000000,4175000000,3.424e+09,585500000,1,585500000.0,2.06,2.06,,3.39e+08,8.564e+09,1.895e+09
BA,2019-03-31,2019-04-24,2019-04-24,22917000000,4272000000,2350000000,2.149e+09,571800000,1,571800000.0,,,,1.25e+08,7.729e+09,3.381e+09
BA,2019-06-30,2019-07-24,2019-07-24,15751000000,-2059000000,-3380000000,-2.942e+09,564700000,1,564700000.0,4.11,4.11,,-5.322e+09,9.606e+09,4.357e+09
BA,2019-09-30,2019-10-23,2019-10-23,19980000000,3050000000,1259000000,1.167e+09,568600000,1,568600000.0,,,,-4.116e+09,1.0913e+10,4.354e+09
BA,2019-12-31,2020-01-31,2020-01-31,17911000000,-797000000,-2204000000,-1.01e+09,565400000,1,565400000.0,,,,-8.617e+09,1.003e+10,2.7073e+10
BA,2020-03-31,2020-04-29,2020-04-29,16908000000,140000000,-1353000000,-6.28e+08,565400000,1,565400000.0,,,,-9.665e+09,1.5527e+10,4.7e+09
BA,2020-06-30,2020-07-29,2020-07-29,11807000000,-1171000000,-2964000000,-2.376e+09,565900000,1,565900000.0,,,,-1.1667e+10,3.243e+10,6.1188e+10
BA,2020-09-30,2020-10-28,2020-10-28,14139000000,1034000000,-401000000,-4.49e+08,566100000,1,566100000.0,,,,-1.1821e+10,2.7116e+10,6.074e+10
BA,2020-12-31,2021-02-01,2021-02-01,15304000000,-5688000000,-8049000000,-8.42e+09,568600000,1,568600000.0,,,,-1.8316e+10,2.559e+10,6.5073e+10
BA,2021-03-31,2021-04-28,2021-04-28,15217000000,1409000000,-83000000,-5.37e+08,585000000,1,585000000.0,,,,-1.8058e+10,2.192e+10,6.9405e+10
BA,2021-06-30,2021-07-28,2021-07-28,16998000000,2410000000,1023000000,5.87e+08,589800000,1,589800000.0,,,,-1.6682e+10,2.1342e+10,6.9911e+10
BA,2021-09-30,2021-10-27,2021-10-27,15278000000,1712000000,329000000,-1.09e+08,588600000,1,588600000.0,,,,-1.444e+10,1.9995e+10,6.7615e+10
BA,2021-12-31,2022-01-31,2022-01-31,14793000000,-2514000000,-4171000000,-4.143e+09,587600000,1,587600000.0,,,,-1.4999e+10,1.6244e+10,5.9217e+10
BA,2022-03-31,2022-04-27,2022-04-27,13991000000,346000000,-1169000000,-1.219e+09,591400000,1,591400000.0,,,,-1.5398e+10,1.2282e+10,6.015e+10
BA,2022-06-30,2022-07-27,2022-07-27,16681000000,2122000000,774000000,1.93e+08,596100000,1,596100000.0,,,,-1.4888e+10,1.1448e+10,6.2415e+10
BA,2022-09-30,2022-10-26,2022-10-26,15956000000,-822000000,-2799000000,-3.275e+09,596000000,1,596000000.0,,,,-1.7699e+10,1.4257e+10,6.2452e+10
BA,2022-12-31,2023-01-27,2023-01-27,19980000000,1856000000,-353000000,-6.34e+08,594900000,1,594900000.0,,,,-1.5883e+10,1.722e+10,6.1984e+10
BA,2023-03-31,2023-04-26,2023-04-26,17921000000,1923000000,-149000000,-4.14e+08,602200000,1,602200000.0,,,,-1.5508e+10,1.4767e+10,6.3101e+10
BA,2023-06-30,2023-07-26,2023-07-26,19751000000,1939000000,-99000000,-1.49e+08,605200000,1,605200000.0,,,,-1.5517e+10,1.3762e+10,5.6646e+10
BA,2023-09-30,2023-10-25,2023-10-25,18104000000,1165000000,-808000000,-1.636e+09,606900000,1,606900000.0,,,,-1.6729e+10,1.3372e+10,5.6922e+10
BA,2023-12-31,2024-01-31,2024-01-31,22018000000,2697000000,283000000,-2.3e+07,605800000,1,605800000.0,,,,-1.7233e+10,1.5965e+10,5.7259e+10
BA,2024-03-31,2024-04-24,2024-04-24,16569000000,1876000000,-86000000,-3.43e+08,612900000,1,612900000.0,,,,-1.7009e+10,7.529e+09,4.8752e+10
BA,2024-06-30,2024-07-31,2024-07-31,16866000000,1229000000,-1090000000,-1.439e+09,616300000,1,616300000.0,,,,-1.7976e+10,1.2621e+10,6.2434e+10
BA,2024-09-30,2024-10-23,2024-10-23,17840000000,-3507000000,-5761000000,-6.17e+09,618600000,1,618600000.0,,,,-2.3552e+10,1.047e+10,6.1871e+10
BA,2024-12-31,2025-02-03,2025-02-03,15242000000,-1589000000,-3770000000,-3.865e+09,646900000,1,646900000.0,,,,-3.908e+09,2.6282e+10,5.4903e+10
BA,2025-03-31,2025-04-23,2025-04-23,19496000000,2417000000,461000000,-3.7e+07,753400000,1,753400000.0,,,,-3.325e+09,2.3674e+10,6.1324e+10
BA,2025-06-30,2025-07-29,2025-07-29,22749000000,2435000000,-176000000,-6.11e+08,756600000,1,756600000.0,,,,-3.295e+09,2.2967e+10,6.1862e+10
BKNG,2009-03-31,2011-02-25,2011-02-25,462058000,208330000.0,,2.5023e+07,47213207.54716981,1,47213207.54716981,,,,,,0
BKNG,2009-06-30,2010-08-04,2010-08-04,603741000,305238000.0,109375000.0,6.7011e+07,48479000.0,1,48479000.0,,,,,3.33449e+08,0
BKNG,2009-09-30,2010-11-09,2010-11-09,730660000,434006000.0,200755000.0,3.18982e+08,49670000.0,1,49670000.0,,,,,3.62473e+08,0
BKNG,2009-12-31,2011-02-25,2011-02-25,541753000,313189000.0,,7.8455e+07,49522000.0,1,49522000.0,,,,1.32163e+09,8.00155e+08,1.95863e+08
BKNG,2010-03-31,2011-02-25,2011-02-25,584394000,319116000.0,87909000.0,5.3875e+07,50862000.0,1,50862000.0,,,,,3.48775e+08,0
BKNG,2010-06-30,2010-08-04,2010-08-04,767439000,445255000.0,173159000.0,1.14957e+08,50847000.0,1,50847000.0,,,,1.38448e+09,1.2202e+09,0
BKNG,2010-09-30,2010-11-09,2010-11-09,1001757000,666188000.0,336769000.0,2.2298e+08,50559000.0,1,50559000.0,,,,1.637e+09,1.47507e+09,0
BKNG,2010-12-31,2011-02-25,2011-02-25,731316000,478413000.0,188960000.0,1.35729e+08,50988000.0,1,50988000.0,,,,1.81334e+09,1.66222e+09,5.75213e+08
BKNG,2011-03-31,2011-05-06,2011-05-06,809320000,505808000.0,154059000.0,1.0479e+08,51159000.0,1,51159000.0,,,,1.7244e+09,1.74559e+09,5.75213e+08
BKNG,2011-06-30,2011-08-05,2011-08-05,1102716000,749227000.0,324708000.0,2.56368e+08,51105000.0,1,51105000.0,,,,1.98963e+09,1.94942e+09,0
BKNG,2011-09-30,2011-11-07,2011-11-07,1452804000,1100148000.0,616378000.0,4.69499e+08,51184000.0,1,51184000.0,,,,2.3903e+09,2.40463e+09,0
BKNG,2011-12-31,2012-02-27,2012-02-27,990770000,724697000.0,303777000.0,2.25715e+08,51211000.0,1,51211000.0,,,,2.5743e+09,2.65766e+09,0
BKNG,2012-03-31,2012-05-09,2012-05-09,1037247000,743288000.0,241531000.0,1.8197e+08,51347000.0,1,51347000.0,,,,2.59166e+09,3.6187e+09,1.575e+09
BKNG,2012-06-30,2012-08-07,2012-08-07,1326759000,1004142000.0,458355000.0,3.52347e+08,51226000.0,1,51226000.0,,,,2.92779e+09,3.94234e+09,1.575e+09
BKNG,2012-09-30,2012-11-01,2012-11-01,1706310000,1396501000.0,755592000.0,5.96586e+08,51185000.0,1,51185000.0,,,,3.57786e+09,4.668e+09,1.575e+09
BKNG,2012-12-31,2013-02-27,2013-02-27,1190640000,939750000.0,374315000.0,2.88663e+08,51326000.0,1,51326000.0,,,,3.89698e+09,5.18319e+09,1.575e+09
BKNG,2013-03-31,2013-05-09,2013-05-09,1302012000,1009665000.0,309839000.0,2.44271e+08,51353000.0,1,51353000.0,,,,3.99084e+09,5.18162e+09,1.575e+09
BKNG,2013-06-30,2013-08-08,2013-08-08,1680238000,1383855000.0,554831000.0,4.37326e+08,52111000.0,1,52111000.0,,,,5.85766e+09,5.94507e+09,2.575e+09
BKNG,2013-09-30,2013-11-07,2013-11-07,2269903000,1989065000.0,1046897000.0,8.32989e+08,52984000.0,1,52984000.0,,,,6.39662e+09,6.58362e+09,2.575e+09
BKNG,2013-12-31,2014-02-20,2014-02-20,1541153000,1333301000.0,500847000.0,3.78077e+08,52413000.0,1,52413000.0,,,,6.90973e+09,6.75271e+09,2.16046e+09
BKNG,2014-03-31,2014-05-08,2014-05-08,1641802000,1406471000.0,438726000.0,3.31218e+08,53018000.0,1,53018000.0,,,,7.20941e+09,6.71051e+09,2.10202e+09
BKNG,2014-06-30,2014-08-11,2014-08-11,2123575000,1882996000.0,733014000.0,5.76451e+08,52955000.0,1,52955000.0,,,,7.82403e+09,7.16471e+09,2.04265e+09
BKNG,2014-09-30,2014-11-04,2014-11-04,2836497000,2619978000.0,1322705000.0,1.06225e+09,53024000.0,1,53024000.0,,,,8.73311e+09,6.23708e+09,3.88724e+09
BKNG,2014-12-31,2015-02-19,2015-02-19,1840097000,1674685000.0,578867000.0,4.51831e+08,53023000.0,1,53023000.0,,,,8.56669e+09,4.29083e+09,3.84976e+09
BKNG,2015-03-31,2015-05-07,2015-05-07,1840694000,1672236000.0,433969000.0,3.33327e+08,52406000.0,1,52406000.0,,,,8.63012e+09,4.63546e+09,5.30411e+09
BKNG,2015-06-30,2015-08-05,2015-08-05,2280397000,2092906000.0,678331000.0,5.17032e+08,52038000.0,1,52038000.0,,,,8.55796e+09,3.18808e+09,5.39997e+09
BKNG,2015-09-30,2015-11-09,2015-11-09,3102901000,2947282000.0,1488707000.0,1.19673e+09,51130000.0,1,51130000.0,,,,8.52677e+09,3.05284e+09,5.42133e+09
BKNG,2015-12-31,2016-02-17,2016-02-17,1999995000,1879383000.0,657900000.0,5.04269e+08,51593000.0,1,51593000.0,,,,8.79547e+09,2.64851e+09,6.15844e+09
BKNG,2016-03-31,2016-05-04,2016-05-04,2148119000,2019450000.0,550318000.0,3.74424e+08,50129000.0,1,50129000.0,,,,9.05237e+09,3.3828e+09,6.4212e+09
BKNG,2016-06-30,2016-08-04,2016-08-04,2555902000,2429818000.0,732407000.0,5.80638e+08,50059000.0,1,50059000.0,,,,9.2747e+09,4.37096e+09,7.2552e+09
BKNG,2016-09-30,2016-11-07,2016-11-07,3690552000,3589063000.0,833227000.0,5.06017e+08,49975000.0,1,49975000.0,,,,9.80257e+09,4.37832e+09,6.34721e+09
BKNG,2016-12-31,2017-02-27,2017-02-27,2348433000,2276361000.0,790361000.0,6.73908e+08,50063000.0,1,50063000.0,,,,9.82014e+09,4.29996e+09,6.17052e+09
BKNG,2017-03-31,2017-05-09,2017-05-09,2419404000,2334235000.0,556462000.0,4.55623e+08,50025000.0,1,50025000.0,,,,1.0811e+10,5.37018e+09,7.2861e+09
BKNG,2017-06-30,2017-08-08,2017-08-08,3024556000,2951814000.0,893259000.0,7.20209e+08,50056000.0,1,50056000.0,,,,1.15897e+10,6.35609e+09,7.56464e+09
BKNG,2017-09-30,2017-11-07,2017-11-07,4434029000,4374553000.0,2101801000.0,1.72039e+09,49972000.0,1,49972000.0,,,,1.2877e+10,7.25333e+09,8.72668e+09
BKNG,2017-12-31,2018-02-27,2018-02-27,2803093000,2769943000.0,986470000.0,-5.55458e+08,49954000.0,1,49954000.0,,,,1.12606e+10,7.40148e+09,8.80979e+09
BKNG,2018-03-31,2018-05-09,2018-05-09,2928201000,,730235000.0,6.0721e+08,49205000.0,1,49205000.0,,,,1.06363e+10,6.86279e+09,7.99042e+09
BKNG,2018-06-30,2018-08-09,2018-08-09,3537094000,,1221255000.0,9.77372e+08,48550000.0,1,48550000.0,,,,1.04726e+10,7.33242e+09,7.76458e+09
BKNG,2018-09-30,2018-11-05,2018-11-05,4849090000,,2246589000.0,1.76758e+09,47751000.0,1,47751000.0,,,,9.95181e+09,7.13117e+09,8.7039e+09
BKNG,2018-12-31,2019-02-27,2019-02-27,3213000000,,1142921000.0,6.46e+08,48017000.0,1,48017000.0,,,,8.785e+09,6.284e+09,8.649e+09
BKNG,2019-03-31,2019-05-09,2019-05-09,2837000000,,556000000.0,7.65e+08,45436000.0,1,45436000.0,,,,6.915e+09,4.315e+09,7.619e+09
BKNG,2019-06-30,2019-08-07,2019-08-07,3850000000,,1247000000.0,9.79e+08,43601000.0,1,43601000.0,,,,5.307e+09,6.809e+09,7.686e+09
BKNG,2019-09-30,2019-11-07,2019-11-07,5040000000,,2370000000.0,1.95e+09,42831000.0,1,42831000.0,,,,5.951e+09,7.439e+09,7.512e+09
