ticker,period_end,filed,avail,rev,gp,oi,ni,sh,split_fac,sh_now,dps,dps_now,inv,equity,cash,debt
COP,2019-12-31,2020-02-18,2020-02-18,8140000000,5357000000.0,,720000000,1.12354e+06,1,1.12354e+06,0.41000000000000014,0.41000000000000014,1.026e+09,3.4981e+10,8.116e+09,1.8213e+10
COP,2020-03-31,2020-05-05,2020-05-05,4811000000,2150000000.0,,-1739000000,1.08456e+06,1,1.08456e+06,0.42,0.42,7.26e+08,3.1315e+10,3.908e+09,1.5967e+10
COP,2020-06-30,2020-08-04,2020-08-04,4016000000,2886000000.0,,260000000,1.07761e+09,1,1.07761e+09,0.31,0.31,9.82e+08,3.1493e+10,2.907e+09,1.8453e+10
COP,2020-09-30,2020-11-03,2020-11-03,4380000000,2541000000.0,,-450000000,1.07738e+09,1,1.07738e+09,0.42,0.42,1.034e+09,3.0783e+10,2.49e+09,1.9309e+10
COP,2020-12-31,2021-02-16,2021-02-16,6049000000,3601000000.0,,-772000000,1.07803e+06,1,1.07803e+06,0.54,0.54,1.002e+09,2.9849e+10,6.6e+09,1.9725e+10
COP,2021-03-31,2021-05-06,2021-05-06,10559000000,6076000000.0,,982000000,1.30269e+06,1,1.30269e+06,0.43,0.43,1.098e+09,4.3155e+10,2.831e+09,2.3267e+10
COP,2021-06-30,2021-08-05,2021-08-05,10211000000,7213000000.0,,2091000000,1.3532e+09,1,1.3532e+09,0.43,0.43,1.138e+09,4.4276e+10,6.608e+09,2.4581e+10
COP,2021-09-30,2021-11-04,2021-11-04,11616000000,7437000000.0,,2379000000,1.33638e+09,1,1.33638e+09,0.46,0.46,1.043e+09,4.4115e+10,9.833e+09,2.3717e+10
COP,2021-12-31,2022-02-17,2022-02-17,15963000000,9465000000.0,,2627000000,1.32815e+06,1,1.32815e+06,0.42999999999999994,0.42999999999999994,1.208e+09,4.5406e+10,5.028e+09,1.2e+09
COP,2022-03-31,2022-05-05,2022-05-05,17762000000,11011000000.0,,5759000000,1.3074e+09,1,1.3074e+09,0.46,0.46,1.174e+09,4.9218e+10,6.414e+09,1.16e+09
COP,2022-06-30,2022-08-04,2022-08-04,21161000000,11927000000.0,,5145000000,1.29584e+09,1,1.29584e+09,0.46,0.46,1.234e+09,5.0202e+10,6.909e+09,6.76e+08
COP,2022-09-30,2022-11-03,2022-11-03,21013000000,11762000000.0,,4527000000,1.26932e+09,1,1.26932e+09,0.46,0.46,1.226e+09,4.9079e+10,8.01e+09,6.64e+08
COP,2022-12-31,2023-02-16,2023-02-16,18558000000,9823000000.0,,3249000000,1.27816e+09,1,1.27816e+09,0.5099999999999998,0.5099999999999998,1.219e+09,4.8003e+10,9.243e+09,4.17e+08
COP,2023-03-31,2023-05-04,2023-05-04,14811000000,8673000000.0,,2920000000,1.22336e+09,1,1.22336e+09,0.51,0.51,1.258e+09,4.7783e+10,6.974e+09,1.317e+09
COP,2023-06-30,2023-08-03,2023-08-03,12351000000,7735000000.0,,2232000000,1.21034e+09,1,1.21034e+09,0.51,0.51,1.236e+09,4.7531e+10,5.735e+09,8.79e+08
COP,2023-09-30,2023-11-02,2023-11-02,14250000000,8707000000.0,,2798000000,1.19975e+09,1,1.19975e+09,0.51,0.51,1.326e+09,4.7745e+10,9.446e+09,8.81e+08
COP,2023-12-31,2024-02-15,2024-02-15,14729000000,9051000000.0,,3007000000,1.20568e+09,1,1.20568e+09,0.5799999999999998,0.5799999999999998,1.398e+09,4.9279e+10,6.606e+09,1.074e+09
COP,2024-03-31,2024-05-02,2024-05-02,13848000000,8514000000.0,,2551000000,1.18032e+09,1,1.18032e+09,0.58,0.58,1.443e+09,4.9325e+10,6.061e+09,1.113e+09
COP,2024-06-30,2024-08-01,2024-08-01,13620000000,8762000000.0,,2329000000,1.1703e+09,1,1.1703e+09,0.58,0.58,1.447e+09,4.9745e+10,6.017e+09,1.312e+09
COP,2024-09-30,2024-10-31,2024-10-31,13041000000,8294000000.0,,2059000000,1.16323e+09,1,1.16323e+09,0.58,0.58,1.496e+09,4.9881e+10,6.792e+09,1.314e+09
COP,2024-12-31,2025-02-18,2025-02-18,14236000000,9163000000.0,,2306000000,1.18087e+09,1,1.18087e+09,0.7800000000000002,0.7800000000000002,1.809e+09,6.4796e+10,6.114e+09,1.035e+09
COP,2025-03-31,2025-05-08,2025-05-08,16517000000,10329000000.0,,2849000000,1.27488e+09,1,1.27488e+09,0.78,0.78,1.844e+09,6.5238e+10,7.235e+09,6.08e+08
COP,2025-06-30,2025-08-07,2025-08-07,14004000000,8919000000.0,,1971000000,1.259e+09,1,1.259e+09,0.78,0.78,1.897e+09,6.5572e+10,5.34e+09,4.14e+08
VST,2016-12-31,2019-02-28,2019-02-28,1191000000,,-161000000,-163000000,,1,,2.32,2.32,2.85e+08,6.597e+09,8.43e+08,0
VST,2017-03-31,2018-05-04,2018-05-04,1357000000,,155000000,78000000,4.278e+08,1,4.278e+08,,,3.15e+08,6.68e+09,9.16e+08,0
VST,2017-06-30,2018-08-06,2018-08-06,1296000000,,53000000,-26000000,4.27587e+08,1,4.27587e+08,,,3.1e+08,6.658e+09,9.86e+08,0
VST,2017-09-30,2018-11-02,2018-11-02,1833000000,,452000000,273000000,4.28312e+08,1,4.28312e+08,,,2.95e+08,6.935e+09,1.054e+09,0
VST,2017-12-31,2019-02-28,2019-02-28,944000000,,-462000000,-579000000,4.27761e+08,1,4.27761e+08,,,2.53e+08,6.342e+09,1.487e+09,0
VST,2018-03-31,2018-05-04,2018-05-04,765000000,,-394000000,-306000000,4.2845e+08,1,4.2845e+08,,,2.26e+08,6.06e+09,1.379e+09,0
VST,2018-06-30,2018-08-06,2018-08-06,2574000000,,231000000,108000000,5.33787e+08,1,5.33787e+08,,,4.65e+08,8.413e+09,7.57e+08,0
VST,2018-09-30,2018-11-02,2018-11-02,3243000000,,650000000,330000000,5.40973e+08,1,5.40973e+08,,,3.93e+08,8.399e+09,8.11e+08,3.5e+08
VST,2018-12-31,2020-02-28,2020-02-28,2562000000,,4000000,-186000000,5.04954e+08,1,5.04954e+08,,,4.12e+08,7.863e+09,6.36e+08,3.39e+08
VST,2019-03-31,2019-05-03,2019-05-03,2923000000,,490000000,225000000,5.0914e+08,1,5.0914e+08,0.125,0.125,4.33e+08,7.804e+09,5.46e+08,3.5e+08
VST,2019-06-30,2019-08-02,2019-08-02,2832000000,,729000000,356000000,5.075e+08,1,5.075e+08,0.125,0.125,4.76e+08,7.904e+09,9.64e+08,4.3e+08
VST,2019-09-30,2019-11-05,2019-11-05,3194000000,,440000000,113000000,4.9367e+08,1,4.9367e+08,0.125,0.125,4.3e+08,7.792e+09,7.07e+08,6e+08
VST,2019-12-31,2020-02-28,2020-02-28,2860000000,,334000000,234000000,4.99935e+08,1,4.99935e+08,-0.25,-0.25,4.69e+08,7.959e+09,3e+08,3.5e+08
VST,2020-03-31,2020-05-05,2020-05-05,2858000000,,391000000,56000000,4.90639e+08,1,4.90639e+08,,,5.14e+08,7.936e+09,7.17e+08,7e+08
VST,2020-06-30,2020-08-05,2020-08-05,2509000000,,377000000,166000000,4.90469e+08,1,4.90469e+08,,,5.41e+08,8.056e+09,3.82e+08,5.5e+08
VST,2020-09-30,2020-11-04,2020-11-04,3552000000,,676000000,443000000,4.91026e+08,1,4.91026e+08,,,5.08e+08,8.444e+09,5e+08,0
VST,2020-12-31,2021-02-26,2021-02-26,2524000000,,75000000,-29000000,4.9109e+08,1,4.9109e+08,,,5.15e+08,8.371e+09,4.06e+08,0
VST,2021-03-31,2021-05-04,2021-05-04,3207000000,,-2583000000,-2043000000,4.84699e+08,1,4.84699e+08,,,4.67e+08,6.1e+09,5.61e+08,1.3e+09
VST,2021-06-30,2021-08-05,2021-08-05,2565000000,,62000000,36000000,4.87366e+08,1,4.87366e+08,0.15,0.15,4.86e+08,6.076e+09,4.44e+08,0
VST,2021-09-30,2021-11-05,2021-11-05,2991000000,,119000000,7000000,4.84495e+08,1,4.84495e+08,,,4.71e+08,6.036e+09,3.51e+08,0
VST,2021-12-31,2022-02-25,2022-02-25,3314000000,,887000000,726000000,4.82215e+08,1,4.82215e+08,,,6.1e+08,8.291e+09,1.325e+09,0
VST,2022-03-31,2022-05-06,2022-05-06,3125000000,,-288000000,-285000000,4.51603e+08,1,4.51603e+08,,,5.46e+08,7.3e+09,1.022e+09,0
VST,2022-06-30,2022-08-05,2022-08-05,1588000000,,-1683000000,-1365000000,4.29193e+08,1,4.29193e+08,,,6.01e+08,5.392e+09,1.871e+09,1.3e+09
VST,2022-09-30,2022-11-04,2022-11-04,5146000000,,894000000,668000000,4.17483e+08,1,4.17483e+08,,,5.9e+08,5.582e+09,5.35e+08,0
VST,2022-12-31,2023-03-01,2023-03-01,3869000000,,-100000000,-245000000,4.22447e+08,1,4.22447e+08,,,5.7e+08,4.902e+09,4.55e+08,6.5e+08
VST,2023-03-31,2023-05-09,2023-05-09,4425000000,,1131000000,699000000,3.87553e+08,1,3.87553e+08,,,6.29e+08,5.201e+09,5.18e+08,0
VST,2023-06-30,2023-08-09,2023-08-09,3189000000,,591000000,476000000,3.76794e+08,1,3.76794e+08,,,6.76e+08,5.359e+09,6.43e+08,0
VST,2023-09-30,2023-11-07,2023-11-07,4086000000,,834000000,502000000,3.72149e+08,1,3.72149e+08,,,6.85e+08,5.506e+09,3.17e+09,0
VST,2023-12-31,2024-02-29,2024-02-29,3079000000,,105000000,-184000000,3.75193e+08,1,3.75193e+08,,,7.4e+08,5.307e+09,3.485e+09,1.4402e+10
VST,2024-03-31,2024-05-10,2024-05-10,3054000000,,86000000,-35000000,3.48966e+08,1,3.48966e+08,0.215,0.215,9.76e+08,5.656e+09,1.07e+09,5e+08
VST,2024-06-30,2024-08-09,2024-08-09,3845000000,,808000000,365000000,3.54327e+08,1,3.54327e+08,0.2175,0.2175,9.64e+08,5.593e+09,1.624e+09,1.5886e+10
VST,2024-09-30,2024-11-08,2024-11-08,6288000000,,2588000000,1888000000,3.50204e+08,1,3.50204e+08,,,9.49e+08,5.441e+09,9.05e+08,1.473e+10
VST,2024-12-31,2025-02-28,2025-02-28,4037000000,,599000000,441000000,3.52567e+08,1,3.52567e+08,,,9.7e+08,5.57e+09,1.188e+09,1.7633e+10
VST,2025-03-31,2025-05-08,2025-05-08,3933000000,,-120000000,-268000000,3.398e+08,1,3.398e+08,0.2235,0.2235,9.6e+08,4.825e+09,5.61e+08,1.766e+10
VST,2025-06-30,2025-08-08,2025-08-08,4250000000,,515000000,327000000,3.45505e+08,1,3.45505e+08,0.225,0.225,9.65e+08,4.823e+09,4.58e+08,1.6631e+10
CEG,2021-03-31,2022-05-12,2022-05-12,5559000000,,-1042000000,-793000000,0,1,0,,,,,7.21e+08,0
CEG,2021-06-30,2022-08-04,2022-08-04,4153000000,,-308000000,-61000000,0,1,0,,,,,5.42e+08,0
CEG,2021-09-30,2022-11-08,2022-11-08,4406000000,,1006000000,607000000,0,1,0,,,,,1.957e+09,0
CEG,2021-12-31,2023-02-16,2023-02-16,5531000000,,-2000000,42000000,0,1,0,,,,1.1219e+10,5.04e+08,6.657e+09
CEG,2022-03-31,2022-05-12,2022-05-12,5591000000,,435000000,106000000,3.28e+08,1,3.28e+08,0.14,0.14,,1.1105e+10,1.605e+09,5.628e+09
CEG,2022-06-30,2022-08-04,2022-08-04,5465000000,,272000000,-111000000,3.28e+08,1,3.28e+08,0.14,0.14,,1.1e+10,8.06e+08,4.707e+09
CEG,2022-09-30,2022-11-08,2022-11-08,6051000000,,-41000000,-188000000,3.28e+08,1,3.28e+08,0.14,0.14,,1.0803e+10,1.192e+09,5.173e+09
CEG,2022-12-31,2023-02-16,2023-02-16,7333000000,,-171000000,33000000,3.29e+08,1,3.29e+08,-0.28,-0.28,,1.1018e+10,4.22e+08,4.793e+09
CEG,2023-03-31,2023-05-04,2023-05-04,7565000000,,31000000,96000000,3.28e+08,1,3.28e+08,0.28,0.28,,1.0728e+10,2.37e+08,6.468e+09
CEG,2023-06-30,2023-08-03,2023-08-03,5446000000,,669000000,833000000,3.25e+08,1,3.25e+08,0.28,0.28,,1.1256e+10,2.69e+08,7.091e+09
CEG,2023-09-30,2023-11-06,2023-11-06,6111000000,,977000000,731000000,3.23e+08,1,3.23e+08,0.28,0.28,,1.1666e+10,1.889e+09,8.039e+09
CEG,2023-12-31,2024-02-27,2024-02-27,5796000000,,-67000000,-37000000,3.24e+08,1,3.24e+08,-0.558,-0.558,,1.0925e+10,3.68e+08,7.798e+09
CEG,2024-03-31,2024-05-09,2024-05-09,6161000000,,813000000,883000000,3.18e+08,1,3.18e+08,0.3525,0.3525,,1.1199e+10,5.62e+08,9.861e+09
CEG,2024-06-30,2024-08-06,2024-08-06,5475000000,,1100000000,814000000,3.16e+08,1,3.16e+08,0.3525,0.3525,,1.1425e+10,3.11e+08,8.089e+09
CEG,2024-09-30,2024-11-04,2024-11-04,6550000000,,1467000000,1200000000,3.14e+08,1,3.14e+08,0.3525,0.3525,,1.257e+10,1.793e+09,7.378e+09
CEG,2024-12-31,2025-02-18,2025-02-18,5382000000,,972000000,852000000,3.15e+08,1,3.15e+08,-0.7049999999999998,-0.7049999999999998,,1.3166e+10,3.022e+09,9.502e+09
CEG,2025-03-31,2025-05-06,2025-05-06,6788000000,,451000000,118000000,3.14e+08,1,3.14e+08,0.3878,0.3878,,1.2956e+10,1.846e+09,7.321e+09
CEG,2025-06-30,2025-08-07,2025-08-07,6101000000,,951000000,839000000,3.14e+08,1,3.14e+08,0.3878,0.3878,,1.3446e+10,1.974e+09,8.186e+09
NRG,2008-06-30,2009-08-25,2009-08-25,1316000000,305000000,57000000,127000000,2.36e+08,1,2.36e+08,,,,,1.263e+09,0
NRG,2008-09-30,2009-11-02,2009-11-02,2612000000,1615000000,1371000000,778000000,2.77e+08,1,2.77e+08,,,,,1.483e+09,0
NRG,2009-03-31,2010-05-10,2010-05-10,1658000000,892000000,615000000,198000000,2.75e+08,1,2.75e+08,,,,,1.188e+09,0
NRG,2009-06-30,2009-08-25,2009-08-25,2237000000,995000000,619000000,433000000,2.75e+08,1,2.75e+08,,,5.3e+08,7.855e+09,2.282e+09,0
NRG,2009-09-30,2009-11-02,2009-11-02,2916000000,1023000000,611000000,278000000,2.72e+08,1,2.72e+08,,,5.33e+08,7.832e+09,2.25e+09,0
NRG,2009-12-31,2011-02-22,2011-02-22,2141000000,719000000,314000000,33000000,2.44e+08,1,2.44e+08,,,5.41e+08,7.697e+09,2.304e+09,8.295e+09
NRG,2010-03-31,2010-05-10,2010-05-10,2215000000,576000000,258000000,58000000,2.57e+08,1,2.57e+08,,,5.49e+08,8.021e+09,1.813e+09,0
NRG,2010-06-30,2010-08-13,2010-08-13,2133000000,804000000,444000000,211000000,2.56e+08,1,2.56e+08,,,5.35e+08,8.03e+09,2.168e+09,0
NRG,2010-09-30,2010-11-04,2010-11-04,2685000000,850000000,454000000,223000000,2.53e+08,1,2.53e+08,,,4.63e+08,8.221e+09,3.447e+09,0
NRG,2010-12-31,2011-02-22,2011-02-22,1816000000,546000000,152000000,-15000000,2.48e+08,1,2.48e+08,,,4.53e+08,8.072e+09,2.951e+09,9.104e+09
NRG,2011-03-31,2011-05-05,2011-05-05,1995000000,671000000,314000000,-260000000,2.47e+08,1,2.47e+08,,,4.18e+08,7.601e+09,2.711e+09,0
NRG,2011-06-30,2011-08-04,2011-08-04,2278000000,670000000,269000000,621000000,2.44e+08,1,2.44e+08,,,3.86e+08,8.328e+09,1.939e+09,8.886e+09
NRG,2011-09-30,2011-11-03,2011-11-03,2674000000,621000000,43000000,-55000000,2.4e+08,1,2.4e+08,0.0,0.0,3.2e+08,7.932e+09,1.127e+09,9.185e+09
NRG,2011-12-31,2012-02-28,2012-02-28,2132000000,442000000,9000000,-109000000,2.29e+08,1,2.29e+08,,,3.08e+08,7.669e+09,1.105e+09,9.729e+09
NRG,2012-03-31,2012-05-03,2012-05-03,1862000000,289000000,-170000000,-207000000,2.28e+08,1,2.28e+08,0.0,0.0,3.92e+08,7.633e+09,1.014e+09,1.0118e+10
NRG,2012-06-30,2012-08-08,2012-08-08,2166000000,847000000,397000000,251000000,2.29e+08,1,2.29e+08,0.0,0.0,4.16e+08,7.903e+09,1.149e+09,1.0556e+10
NRG,2012-09-30,2012-11-02,2012-11-02,2331000000,605000000,86000000,-1000000,2.28e+08,1,2.28e+08,0.09,0.09,3.93e+08,7.89e+09,1.61e+09,1.1342e+10
NRG,2012-12-31,2013-02-27,2013-02-27,2063000000,594000000,37000000,516000000,2.49e+08,1,2.49e+08,0.09,0.09,9.31e+08,1.0533e+10,2.087e+09,1.5866e+10
NRG,2013-03-31,2013-05-07,2013-05-07,2081000000,316000000,-259000000,-328000000,3.23e+08,1,3.23e+08,0.09,0.09,9.04e+08,1.0196e+10,1.707e+09,1.6457e+10
NRG,2013-06-30,2013-08-09,2013-08-09,2929000000,870000000,295000000,130000000,3.27e+08,1,3.27e+08,0.12,0.12,8.74e+08,1.0303e+10,1.368e+09,1.661e+10
NRG,2013-09-30,2013-11-12,2013-11-12,3490000000,1135000000,535000000,124000000,3.27e+08,1,3.27e+08,0.12,0.12,8.61e+08,1.0881e+10,2.129e+09,1.6699e+10
NRG,2013-12-31,2014-02-28,2014-02-28,2795000000,853000000,-205000000,-290000000,3.23e+08,1,3.23e+08,0.12,0.12,8.98e+08,1.0469e+10,2.254e+09,1.6804e+10
NRG,2014-03-31,2014-05-06,2014-05-06,3486000000,753000000,180000000,-56000000,3.24e+08,1,3.24e+08,0.12,0.12,7.81e+08,1.0394e+10,3.187e+09,1.7477e+10
NRG,2014-06-30,2014-08-07,2014-08-07,3621000000,804000000,89000000,-97000000,3.37e+08,1,3.37e+08,0.14,0.14,9.96e+08,1.0977e+10,1.481e+09,1.8988e+10
NRG,2014-09-30,2014-11-05,2014-11-05,4569000000,1291000000,549000000,168000000,3.43e+08,1,3.43e+08,0.14,0.14,1.051e+09,1.169e+10,1.953e+09,2.0764e+10
NRG,2014-12-31,2015-02-27,2015-02-27,4192000000,1241000000,453000000,119000000,3.42e+08,1,3.42e+08,0.14,0.14,1.247e+09,1.1676e+10,2.116e+09,2.0366e+10
NRG,2015-03-31,2015-05-08,2015-05-08,3826000000,764000000,76000000,-120000000,3.36e+08,1,3.36e+08,0.15,0.15,1.109e+09,1.1377e+10,2.164e+09,2.0509e+10
NRG,2015-06-30,2015-08-04,2015-08-04,3397000000,963000000,232000000,-14000000,3.33e+08,1,3.33e+08,0.14,0.14,1.153e+09,1.2017e+10,2.146e+09,2.0292e+10
NRG,2015-09-30,2015-11-04,2015-11-04,4431000000,1397000000,379000000,66000000,3.32e+08,1,3.32e+08,0.15,0.15,1.149e+09,1.1839e+10,2.265e+09,2.0041e+10
NRG,2015-12-31,2016-02-29,2016-02-29,3011000000,786000000,-4727000000,-6314000000,3.15e+08,1,3.15e+08,0.00145,0.00145,1.252e+09,5.434e+09,1.518e+09,1.962e+10
NRG,2016-03-31,2016-05-05,2016-05-05,3229000000,1040000000,476000000,82000000,3.15e+08,1,3.15e+08,0.15,0.15,1.161e+09,5.381e+09,1.659e+09,1.9288e+10
NRG,2016-06-30,2016-08-09,2016-08-09,2638000000,882000000,87000000,-271000000,3.15e+08,1,3.15e+08,0.03,0.03,1.124e+09,5.121e+09,1.389e+09,1.9253e+10
NRG,2016-09-30,2016-11-04,2016-11-04,3952000000,1159000000,755000000,402000000,3.17e+08,1,3.17e+08,0.03,0.03,1.017e+09,5.493e+09,2.435e+09,1.9411e+10
NRG,2016-12-31,2017-02-28,2017-02-28,2532000000,715000000,-791000000,-987000000,3.16e+08,1,3.16e+08,0.0003,0.0003,1.111e+09,4.446e+09,1.973e+09,1.9406e+10
NRG,2017-03-31,2017-05-02,2017-05-02,2759000000,634000000,47000000,-163000000,3.16e+08,1,3.16e+08,0.03,0.03,1.14e+09,4.013e+09,1.513e+09,1.9465e+10
NRG,2017-06-30,2017-08-03,2017-08-03,2701000000,864000000,343000000,-626000000,3.16e+08,1,3.16e+08,0.03,0.03,7.13e+08,3.483e+09,7.52e+08,1.7125e+10
NRG,2017-09-30,2017-11-02,2017-11-02,3049000000,893000000,376000000,171000000,3.22e+08,1,3.22e+08,0.03,0.03,6.3e+08,3.69e+09,1.223e+09,1.7132e+10
NRG,2017-12-31,2018-03-01,2018-03-01,2497000000,1079000000,-1345000000,-1535000000,3.17e+08,1,3.17e+08,0.03,0.03,5.32e+08,1.968e+09,9.91e+08,1.6633e+10
NRG,2018-03-31,2018-05-03,2018-05-03,2421000000,863000000,406000000,279000000,3.22e+08,1,3.22e+08,0.03,0.03,5.28e+08,2.258e+09,7.64e+08,1.6584e+10
NRG,2018-06-30,2018-08-02,2018-08-02,2922000000,871000000,334000000,72000000,3.14e+08,1,3.14e+08,0.03,0.03,4.85e+08,2.071e+09,9.8e+08,1.6092e+10
NRG,2018-09-30,2018-11-08,2018-11-08,3061000000,754000000,416000000,-72000000,2.99e+08,1,2.99e+08,0.03,0.03,4.08e+08,-9.36e+08,1.359e+09,7.436e+09
NRG,2018-12-31,2019-02-28,2019-02-28,1992000000,800000000,49000000,-11000000,2.89e+08,1,2.89e+08,0.03,0.03,4.12e+08,-1.234e+09,5.63e+08,6.691e+09
NRG,2019-03-31,2019-05-02,2019-05-02,2165000000,514000000,221000000,482000000,2.8e+08,1,2.8e+08,0.03,0.03,3.91e+08,-1.538e+09,8.59e+08,6.656e+09
NRG,2019-06-30,2019-08-07,2019-08-07,2465000000,620000000,320000000,201000000,2.67e+08,1,2.67e+08,0.03,0.03,3.7e+08,-1.648e+09,2.94e+08,6.042e+09
NRG,2019-09-30,2019-11-07,2019-11-07,2996000000,843000000,540000000,372000000,2.56e+08,1,2.56e+08,0.03,0.03,3.64e+08,-1.571e+09,2.43e+08,6.257e+09
NRG,2019-12-31,2020-02-27,2020-02-27,2195000000,541000000,209000000,3383000000,2.53e+08,1,2.53e+08,0.03,0.03,3.83e+08,1.658e+09,3.45e+08,6.13e+09
NRG,2020-03-31,2020-05-07,2020-05-07,2019000000,562000000,244000000,121000000,2.49e+08,1,2.49e+08,0.3,0.3,3.72e+08,1.536e+09,7.59e+08,7.232e+09
NRG,2020-06-30,2020-08-06,2020-08-06,2238000000,804000000,484000000,313000000,2.46e+08,1,2.46e+08,0.3,0.3,3.88e+08,1.75e+09,4.18e+08,5.964e+09
NRG,2020-09-30,2020-11-05,2020-11-05,2809000000,775000000,393000000,249000000,2.45e+08,1,2.45e+08,0.3,0.3,3.3e+08,1.934e+09,6.97e+08,5.932e+09
NRG,2020-12-31,2021-03-01,2021-03-01,2027000000,412000000,-16000000,-173000000,2.46e+08,1,2.46e+08,0.30000000000000004,0.30000000000000004,3.27e+08,1.68e+09,3.905e+09,8.856e+09
NRG,2021-03-31,2021-05-06,2021-05-06,8091000000,1227000000,-56000000,-82000000,2.45e+08,1,2.45e+08,0.325,0.325,3.16e+08,1.517e+09,5.01e+08,9.536e+09
NRG,2021-06-30,2021-08-05,2021-08-05,5243000000,2286000000,1557000000,1078000000,2.45e+08,1,2.45e+08,0.325,0.325,3.65e+08,2.544e+09,3.61e+08,8.791e+09
NRG,2021-09-30,2021-11-04,2021-11-04,6609000000,2917000000,2319000000,1618000000,2.45e+08,1,2.45e+08,0.325,0.325,4.45e+08,4.078e+09,2.59e+08,8.461e+09
NRG,2021-12-31,2022-02-24,2022-02-24,7046000000,77000000,-479000000,-427000000,2.45e+08,1,2.45e+08,0.35,0.35,4.98e+08,3.6e+09,2.5e+08,8.104e+09
NRG,2022-03-31,2022-05-06,2022-05-06,7896000000,2966000000,2425000000,1736000000,2.42e+08,1,2.42e+08,0.35,0.35,3.54e+08,5.03e+09,3.87e+08,8.03e+09
NRG,2022-06-30,2022-08-04,2022-08-04,7282000000,1395000000,754000000,513000000,2.37e+08,1,2.37e+08,0.35,0.35,6.04e+08,5.3e+09,5.8e+08,8.032e+09
NRG,2022-09-30,2022-11-07,2022-11-07,8510000000,708000000,156000000,67000000,2.35e+08,1,2.35e+08,0.35,0.35,7.72e+08,5.13e+09,3.33e+08,8.036e+09
NRG,2022-12-31,2023-02-23,2023-02-23,7855000000,-972000000,-1317000000,-1095000000,2.36e+08,1,2.36e+08,0.3500000000000001,0.3500000000000001,7.51e+08,3.828e+09,4.3e+08,8.163e+09
NRG,2023-03-31,2023-05-04,2023-05-04,7722000000,-1056000000,-1544000000,-1335000000,2.3e+08,1,2.3e+08,0.3775,0.3775,7.22e+08,3.08e+09,4.07e+08,1.3491e+10
NRG,2023-06-30,2023-08-08,2023-08-08,6348000000,1386000000,530000000,308000000,2.32e+08,1,2.32e+08,0.3775,0.3775,6.86e+08,3.332e+09,4.22e+08,1.3585e+10
NRG,2023-09-30,2023-11-02,2023-11-02,7946000000,1525000000,561000000,343000000,2.32e+08,1,2.32e+08,0.3775,0.3775,6.3e+08,3.518e+09,4.01e+08,1.2783e+10
NRG,2023-12-31,2024-02-28,2024-02-28,6807000000,442000000,837000000,482000000,2.28e+08,1,2.28e+08,0.37749999999999995,0.37749999999999995,6.07e+08,2.906e+09,5.41e+08,1.156e+10
NRG,2024-03-31,2024-05-07,2024-05-07,7429000000,1744000000,872000000,511000000,2.14e+08,1,2.14e+08,0.4075,0.4075,5.81e+08,3.297e+09,2.78e+08,1.1945e+10
NRG,2024-06-30,2024-08-08,2024-08-08,6659000000,2303000000,1410000000,738000000,2.14e+08,1,2.14e+08,0.4075,0.4075,6.23e+08,3.623e+09,3.76e+08,1.1125e+10
NRG,2024-09-30,2024-11-08,2024-11-08,7223000000,-16000000,-812000000,-767000000,2.07e+08,1,2.07e+08,0.4075,0.4075,5.4e+08,2.52e+09,1.104e+09,1.1116e+10
NRG,2024-12-31,2025-02-26,2025-02-26,6819000000,1999000000,954000000,643000000,2.12e+08,1,2.12e+08,0.4075,0.4075,4.78e+08,2.478e+09,9.66e+08,1.1888e+10
NRG,2025-03-31,2025-05-12,2025-05-12,8585000000,2024000000,1134000000,750000000,2.03e+08,1,2.03e+08,0.44,0.44,3.73e+08,2.777e+09,6.93e+08,1.0809e+10
NRG,2025-06-30,2025-08-06,2025-08-06,6740000000,1111000000,0,-104000000,1.96e+08,1,1.96e+08,0.44,0.44,4.51e+08,2.288e+09,1.8e+08,1.0944e+10
LMT,2008-06-29,2009-07-22,2009-07-22,11039000000,1191000000.0,1363000000,882000000,4.10233e+08,1,4.10233e+08,0.42,0.42,,,3.214e+09,0
LMT,2008-09-28,2009-10-23,2009-10-23,10577000000,1122000000.0,1242000000,782000000,4.07292e+08,1,4.07292e+08,0.42,0.42,,,2.463e+09,0
LMT,2009-03-29,2010-04-21,2010-04-21,10373000000,1005000000.0,1057000000,666000000,3.96429e+08,1,3.96429e+08,0.57,0.57,,,2.384e+09,0
LMT,2009-03-31,2011-02-25,2011-02-25,10085000000,,1040000000,666000000,3.96429e+08,1,3.96429e+08,,,,,,0
LMT,2009-06-28,2009-07-22,2009-07-22,11236000000,1012000000.0,1083000000,734000000,3.909e+08,1,3.909e+08,0.57,0.57,1.852e+09,2.82e+09,2.672e+09,3.805e+09
LMT,2009-06-30,2011-02-25,2011-02-25,10940000000,,1063000000,734000000,3.90426e+08,1,3.90426e+08,,,,,,0
LMT,2009-09-27,2009-10-23,2009-10-23,11056000000,996000000.0,1085000000,797000000,3.855e+08,1,3.855e+08,0.57,0.57,2.079e+09,3.14e+09,2.709e+09,3.805e+09
LMT,2009-09-30,2011-02-25,2011-02-25,10767000000,,1068000000,797000000,3.85024e+08,1,3.85024e+08,,,,,,0
LMT,2009-12-31,2011-02-25,2011-02-25,12203000000,1211000000.0,1244000000,827000000,3.889e+08,1,3.889e+08,0.6299999999999999,0.6299999999999999,2.183e+09,4.129e+09,2.737e+09,5.052e+09
