ticker,month,mc,px
CEG,2022-12-01,2.82769e+10,86.21
CEG,2023-01-01,2.79981e+10,85.36
CEG,2023-02-01,2.46388e+10,74.89
CEG,2023-03-01,2.58265e+10,78.5
CEG,2023-04-01,2.54646e+10,77.4
CEG,2023-05-01,2.75586e+10,84.02
CEG,2023-06-01,3.00284e+10,91.55
CEG,2023-07-01,3.17012e+10,96.65
CEG,2023-08-01,3.3852e+10,104.16
CEG,2023-09-01,3.5451e+10,109.08
CEG,2023-10-01,3.6699e+10,112.92
CEG,2023-11-01,3.90959e+10,121.04
CEG,2023-12-01,3.77555e+10,116.89
CEG,2024-01-01,3.9406e+10,122
CEG,2024-02-01,5.45778e+10,168.45
CEG,2024-03-01,5.98914e+10,184.85
CEG,2024-04-01,6.02446e+10,185.94
CEG,2024-05-01,6.90855e+10,217.25
CEG,2024-06-01,6.36859e+10,200.27
CEG,2024-07-01,6.03564e+10,189.8
CEG,2024-08-01,6.21572e+10,196.7
CEG,2024-09-01,8.21663e+10,260.02
CEG,2024-10-01,8.30954e+10,262.96
CEG,2024-11-01,8.05598e+10,256.56
CEG,2024-12-01,7.02449e+10,223.71
CEG,2025-01-01,9.41937e+10,299.98
CEG,2025-02-01,7.89217e+10,250.545
CEG,2025-03-01,6.35134e+10,201.63
CEG,2025-04-01,7.03836e+10,223.44
CEG,2025-05-01,9.61311e+10,306.15
CEG,2025-06-01,1.01347e+11,322.76
CEG,2025-07-01,1.09222e+11,347.84
CEG,2025-08-01,9.67057e+10,307.98
CEG,2025-09-01,1.03328e+11,329.07
CEG,2025-10-01,1.18378e+11,377
CEG,2025-11-01,1.14409e+11,364.36
CEG,2025-12-01,1.10927e+11,353.27
CEG,2026-01-01,8.81335e+10,280.68
CEG,2026-02-01,1.03582e+11,329.88
CEG,2026-03-01,8.76845e+10,279.25
CEG,2026-04-01,9.8282e+10,313
CEG,2026-05-01,9.03535e+10,287.75
CEG,2026-06-01,7.79882e+10,248.37
CEG,2026-07-01,8.25035e+10,262.75
CEG,2026-08-01,8.62778e+10,274.77
CEG,2026-09-01,8.28583e+10,263.88
NRG,2009-08-01,7.70308e+09,28.0112
NRG,2009-09-01,8.08824e+09,29.4118
NRG,2009-10-01,6.59672e+09,23.9881
NRG,2009-11-01,6.79308e+09,24.9746
NRG,2009-12-01,6.70007e+09,24.6326
NRG,2010-01-01,6.84231e+09,25.1556
NRG,2010-02-01,6.19787e+09,22.7863
NRG,2010-03-01,5.92993e+09,21.8012
NRG,2010-04-01,6.85991e+09,25.2202
NRG,2010-05-01,6.26095e+09,24.3617
NRG,2010-06-01,5.68814e+09,22.1328
NRG,2010-07-01,6.08034e+09,23.6589
NRG,2010-08-01,5.42712e+09,21.1997
NRG,2010-09-01,5.56066e+09,21.7213
NRG,2010-10-01,5.31851e+09,20.7754
NRG,2010-11-01,5.11521e+09,20.2182
NRG,2010-12-01,5.15814e+09,20.3879
NRG,2011-01-01,5.47659e+09,21.6466
NRG,2011-02-01,5.1724e+09,20.8565
NRG,2011-03-01,5.57314e+09,22.4723
NRG,2011-04-01,6.26245e+09,25.2518
NRG,2011-05-01,6.38049e+09,25.832
NRG,2011-06-01,6.33511e+09,25.6482
NRG,2011-07-01,6.31885e+09,25.5824
NRG,2011-08-01,5.96742e+09,24.4566
NRG,2011-09-01,5.40041e+09,22.1328
NRG,2011-10-01,5.45326e+09,22.3494
NRG,2011-11-01,4.92804e+09,20.5335
NRG,2011-12-01,4.53689e+09,18.9037
NRG,2012-01-01,4.22688e+09,17.612
NRG,2012-02-01,4.08511e+09,17.8389
NRG,2012-03-01,3.74434e+09,16.3508
NRG,2012-04-01,4.06159e+09,17.7362
NRG,2012-05-01,3.64395e+09,15.9823
NRG,2012-06-01,4.1296e+09,18.1123
NRG,2012-07-01,4.73706e+09,20.7766
NRG,2012-08-01,5.12238e+09,22.3685
NRG,2012-09-01,5.11391e+09,22.3315
NRG,2012-10-01,5.17482e+09,22.5975
NRG,2012-11-01,5.0421e+09,22.1145
NRG,2012-12-01,5.47094e+09,23.9953
NRG,2013-01-01,5.73442e+09,25.151
NRG,2013-02-01,6.26259e+09,25.151
NRG,2013-03-01,6.88717e+09,27.6593
NRG,2013-04-01,7.2764e+09,29.2225
NRG,2013-05-01,8.64448e+09,26.7631
NRG,2013-06-01,9.00297e+09,27.873
NRG,2013-07-01,9.08343e+09,28.1221
NRG,2013-08-01,9.00035e+09,27.524
NRG,2013-09-01,9.33028e+09,28.533
NRG,2013-10-01,9.78015e+09,29.9087
NRG,2013-11-01,9.06986e+09,27.7366
NRG,2013-12-01,9.80165e+09,29.9745
NRG,2014-01-01,9.54716e+09,29.1962
NRG,2014-02-01,9.84456e+09,30.4785
NRG,2014-03-01,1.07254e+10,33.2055
NRG,2014-04-01,1.10842e+10,34.3164
NRG,2014-05-01,1.21099e+10,37.3762
NRG,2014-06-01,1.25919e+10,38.864
NRG,2014-07-01,1.05272e+10,32.4915
NRG,2014-08-01,1.08864e+10,32.3039
NRG,2014-09-01,1.07327e+10,31.8478
NRG,2014-10-01,1.06077e+10,31.4768
NRG,2014-11-01,1.12575e+10,32.8206
NRG,2014-12-01,9.66344e+09,28.1733
NRG,2015-01-01,8.89487e+09,25.9326
NRG,2015-02-01,8.62535e+09,25.2203
NRG,2015-03-01,9.00495e+09,26.3303
NRG,2015-04-01,9.07561e+09,26.5369
NRG,2015-05-01,8.90181e+09,26.4935
NRG,2015-06-01,8.04081e+09,23.931
NRG,2015-07-01,7.94067e+09,23.6329
NRG,2015-08-01,6.98346e+09,20.9713
NRG,2015-09-01,5.16887e+09,15.5221
NRG,2015-10-01,4.53718e+09,13.6252
NRG,2015-11-01,4.33783e+09,13.0657
NRG,2015-12-01,4.12944e+09,12.4381
NRG,2016-01-01,3.78923e+09,11.4134
NRG,2016-02-01,3.6418e+09,11.5613
NRG,2016-03-01,4.33852e+09,13.7731
NRG,2016-04-01,5.04616e+09,16.0195
NRG,2016-05-01,5.47306e+09,17.3748
NRG,2016-06-01,5.00083e+09,15.8757
NRG,2016-07-01,4.62611e+09,14.6861
NRG,2016-08-01,4.04818e+09,12.8514
NRG,2016-09-01,3.73844e+09,11.8681
NRG,2016-10-01,3.55485e+09,11.2852
NRG,2016-11-01,3.81643e+09,12.0392
NRG,2016-12-01,4.12633e+09,13.0168
NRG,2017-01-01,5.57674e+09,17.5922
NRG,2017-02-01,5.56619e+09,17.6145
NRG,2017-03-01,6.27469e+09,19.8566
NRG,2017-04-01,5.68177e+09,17.9803
NRG,2017-05-01,5.39876e+09,17.0847
NRG,2017-06-01,5.77702e+09,18.2817
NRG,2017-07-01,8.27133e+09,26.1751
NRG,2017-08-01,8.36882e+09,26.4836
NRG,2017-09-01,8.58802e+09,27.1773
NRG,2017-10-01,8.39991e+09,26.582
NRG,2017-11-01,9.46632e+09,29.3985
NRG,2017-12-01,9.74124e+09,30.2523
NRG,2018-01-01,8.90626e+09,27.6592
NRG,2018-02-01,8.85442e+09,27.4982
NRG,2018-03-01,1.02807e+10,32.4312
NRG,2018-04-01,1.04483e+10,32.96
NRG,2018-05-01,1.17191e+10,36.3948
NRG,2018-06-01,1.05017e+10,32.6139
NRG,2018-07-01,1.08446e+10,33.6789
NRG,2018-08-01,1.18169e+10,37.6334
NRG,2018-09-01,1.24789e+10,39.7418
NRG,2018-10-01,1.20842e+10,38.4848
NRG,2018-11-01,1.22201e+10,40.8699
NRG,2018-12-01,1.25825e+10,42.082
NRG,2019-01-01,1.30078e+10,43.5043
NRG,2019-02-01,1.28102e+10,44.3258
NRG,2019-03-01,1.30475e+10,45.1469
NRG,2019-04-01,1.26538e+10,43.7849
NRG,2019-05-01,1.01366e+10,36.2021
NRG,2019-06-01,1.04498e+10,37.3208
NRG,2019-07-01,1.01669e+10,36.3102
NRG,2019-08-01,1.03367e+10,38.7143
NRG,2019-09-01,1.12369e+10,42.0858
NRG,2019-10-01,1.1392e+10,42.6666
NRG,2019-11-01,1.0817e+10,42.2539
NRG,2019-12-01,1.08144e+10,42.2437
NRG,2020-01-01,1.01183e+10,39.5246
NRG,2020-02-01,9.00225e+09,35.582
NRG,2020-03-01,7.32698e+09,28.9604
NRG,2020-04-01,9.09114e+09,35.9333
NRG,2020-05-01,9.61991e+09,38.6342
NRG,2020-06-01,8.62079e+09,34.6216
NRG,2020-07-01,9.03206e+09,36.2733
NRG,2020-08-01,9.08194e+09,36.9185
NRG,2020-09-01,8.04749e+09,32.7134
NRG,2020-10-01,8.35734e+09,33.9729
NRG,2020-11-01,8.62056e+09,35.186
NRG,2020-12-01,9.79992e+09,39.9997
NRG,2021-01-01,1.08932e+10,44.4622
NRG,2021-02-01,9.60386e+09,39.1994
NRG,2021-03-01,9.88279e+09,40.1739
NRG,2021-04-01,9.4674e+09,38.4854
NRG,2021-05-01,8.46259e+09,34.5412
NRG,2021-06-01,1.05084e+10,42.8914
NRG,2021-07-01,1.08378e+10,44.2359
NRG,2021-08-01,1.20022e+10,48.9887
NRG,2021-09-01,1.0659e+10,43.506
NRG,2021-10-01,1.04968e+10,42.8442
NRG,2021-11-01,9.4787e+09,38.6886
NRG,2021-12-01,1.12339e+10,45.8528
NRG,2022-01-01,1.05046e+10,42.8761
NRG,2022-02-01,9.95466e+09,40.6312
NRG,2022-03-01,1.00047e+10,40.8356
NRG,2022-04-01,9.45208e+09,38.5799
NRG,2022-05-01,1.19734e+10,49.4769
NRG,2022-06-01,9.85646e+09,40.7292
NRG,2022-07-01,9.83983e+09,40.6605
NRG,2022-08-01,1.05377e+10,44.4627
NRG,2022-09-01,9.69237e+09,40.8961
NRG,2022-10-01,1.13337e+10,47.8214
NRG,2022-11-01,1.07445e+10,45.7212
NRG,2022-12-01,7.99227e+09,34.0097
NRG,2023-01-01,8.59509e+09,36.5748
NRG,2023-02-01,8.27096e+09,35.0464
NRG,2023-03-01,8.55615e+09,36.2549
NRG,2023-04-01,8.52621e+09,36.128
NRG,2023-05-01,8.21703e+09,35.7262
NRG,2023-06-01,8.9964e+09,39.1148
NRG,2023-07-01,9.14077e+09,39.7425
NRG,2023-08-01,9.11347e+09,39.2822
NRG,2023-09-01,9.25904e+09,39.9097
NRG,2023-10-01,1.01869e+10,43.9089
NRG,2023-11-01,1.14993e+10,49.5659
NRG,2023-12-01,1.23325e+10,53.1572
NRG,2024-01-01,1.26521e+10,54.535
NRG,2024-02-01,1.29685e+10,56.8792
NRG,2024-03-01,1.57546e+10,69.0993
NRG,2024-04-01,1.69137e+10,74.183
NRG,2024-05-01,1.76949e+10,82.6864
NRG,2024-06-01,1.69251e+10,79.0893
NRG,2024-07-01,1.63404e+10,76.3568
NRG,2024-08-01,1.84794e+10,86.3522
NRG,2024-09-01,1.97098e+10,92.1017
NRG,2024-10-01,1.95583e+10,91.394
NRG,2024-11-01,2.12645e+10,102.727
NRG,2024-12-01,1.8806e+10,90.8502
NRG,2025-01-01,2.13532e+10,103.156
NRG,2025-02-01,2.2567e+10,106.448
NRG,2025-03-01,2.02946e+10,95.7294
NRG,2025-04-01,2.32965e+10,109.889
NRG,2025-05-01,3.1737e+10,156.34
NRG,2025-06-01,3.25977e+10,160.58
NRG,2025-07-01,3.39416e+10,167.2
NRG,2025-08-01,2.85298e+10,145.56
NRG,2025-09-01,2.9843e+10,152.26
LMT,2009-07-01,3.36037e+10,85.9649
LMT,2009-08-01,3.37048e+10,86.2235
LMT,2009-09-01,3.4863e+10,89.1866
LMT,2009-10-01,3.02911e+10,78.576
LMT,2009-11-01,3.40068e+10,88.2147
LMT,2009-12-01,3.29431e+10,85.4554
LMT,2010-01-01,3.25793e+10,84.5119
LMT,2010-02-01,3.39972e+10,88.1899
LMT,2010-03-01,3.61227e+10,93.7034
LMT,2010-04-01,3.61044e+10,95.5901
LMT,2010-05-01,3.39899e+10,89.9919
LMT,2010-06-01,3.1463e+10,83.3015
LMT,2010-07-01,3.12334e+10,84.0285
LMT,2010-08-01,2.88945e+10,77.7361
LMT,2010-09-01,2.93831e+10,79.0506
LMT,2010-10-01,2.87712e+10,79.0635
LMT,2010-11-01,2.74601e+10,75.4605
LMT,2010-12-01,2.79315e+10,76.7561
LMT,2011-01-01,3.18045e+10,87.3991
LMT,2011-02-01,3.31019e+10,87.7472
LMT,2011-03-01,3.3333e+10,88.3599
LMT,2011-04-01,3.07057e+10,87.0836
LMT,2011-05-01,3.04782e+10,86.4385
LMT,2011-06-01,3.1405e+10,89.0668
LMT,2011-07-01,2.88722e+10,83.3013
LMT,2011-08-01,2.85772e+10,82.45
LMT,2011-09-01,2.77261e+10,79.9947
LMT,2011-10-01,2.78817e+10,83.5783
LMT,2011-11-01,2.90792e+10,87.168
LMT,2011-12-01,2.97576e+10,89.2014
LMT,2012-01-01,3.02813e+10,90.7713
LMT,2012-02-01,3.35095e+10,98.5865
LMT,2012-03-01,3.37143e+10,99.1888
LMT,2012-04-01,3.28403e+10,99.9402
LMT,2012-05-01,3.0395e+10,92.4985
LMT,2012-06-01,3.16221e+10,96.2329
LMT,2012-07-01,3.24354e+10,98.6478
LMT,2012-08-01,3.34806e+10,101.827
