ticker,month,mc,px
POOL,2012-03-01,1.89153e+09,38.613
POOL,2012-04-01,1.86604e+09,38.0925
POOL,2012-05-01,1.85436e+09,38.1571
POOL,2012-06-01,2.02929e+09,41.7567
POOL,2012-07-01,1.83682e+09,38.0388
POOL,2012-08-01,1.96347e+09,40.6617
POOL,2012-09-01,2.07256e+09,42.9209
POOL,2012-10-01,2.09638e+09,43.414
POOL,2012-11-01,2.06645e+09,43.2429
POOL,2012-12-01,2.08777e+09,43.6891
POOL,2013-01-01,2.26063e+09,47.3063
POOL,2013-02-01,2.25541e+09,47.197
POOL,2013-03-01,2.38165e+09,49.5579
POOL,2013-04-01,2.40809e+09,50.6115
POOL,2013-05-01,2.52795e+09,53.1304
POOL,2013-06-01,2.58425e+09,54.3138
POOL,2013-07-01,2.60962e+09,54.5011
POOL,2013-08-01,2.58501e+09,53.9871
POOL,2013-09-01,2.78229e+09,58.1073
POOL,2013-10-01,2.68261e+09,56.3597
POOL,2013-11-01,2.7549e+09,57.8785
POOL,2013-12-01,2.85815e+09,60.0478
POOL,2014-01-01,2.66354e+09,55.9591
POOL,2014-02-01,2.86971e+09,60.3768
POOL,2014-03-01,3.01047e+09,63.3383
POOL,2014-04-01,2.8269e+09,60.9575
POOL,2014-05-01,2.76568e+09,59.6372
POOL,2014-06-01,2.7097e+09,58.4303
POOL,2014-07-01,2.60056e+09,56.5697
POOL,2014-08-01,2.69096e+09,58.5361
POOL,2014-09-01,2.56106e+09,55.7103
POOL,2014-10-01,2.76713e+09,61.6782
POOL,2014-11-01,2.754e+09,61.3856
POOL,2014-12-01,2.94096e+09,65.5527
POOL,2015-01-01,2.88394e+09,64.2819
POOL,2015-02-01,3.24784e+09,71.4738
POOL,2015-03-01,3.2758e+09,72.089
POOL,2015-04-01,3.00121e+09,67.0572
POOL,2015-05-01,3.06598e+09,68.5043
POOL,2015-06-01,3.24639e+09,72.5352
POOL,2015-07-01,3.23564e+09,72.7797
POOL,2015-08-01,3.20214e+09,72.0262
POOL,2015-09-01,3.32258e+09,74.7352
POOL,2015-10-01,3.70349e+09,84.2871
POOL,2015-11-01,3.72653e+09,84.8115
POOL,2015-12-01,3.66911e+09,83.5047
POOL,2016-01-01,3.83827e+09,87.3545
POOL,2016-02-01,3.67271e+09,82.9915
POOL,2016-03-01,4.01448e+09,90.7144
POOL,2016-04-01,3.91456e+09,90.37
POOL,2016-05-01,4.10141e+09,94.6837
POOL,2016-06-01,4.21153e+09,97.2258
POOL,2016-07-01,4.56352e+09,105.755
POOL,2016-08-01,4.50114e+09,104.309
POOL,2016-09-01,4.21777e+09,97.7421
POOL,2016-10-01,4.12813e+09,95.738
POOL,2016-11-01,4.48707e+09,104.062
POOL,2016-12-01,4.65323e+09,107.916
POOL,2017-01-01,4.70722e+09,109.168
POOL,2017-02-01,5.09905e+09,118.627
POOL,2017-03-01,5.30489e+09,123.415
POOL,2017-04-01,5.3047e+09,123.719
POOL,2017-05-01,5.28381e+09,123.232
POOL,2017-06-01,5.21361e+09,121.595
POOL,2017-07-01,4.80746e+09,111.84
POOL,2017-08-01,4.433e+09,103.129
POOL,2017-09-01,4.81075e+09,111.917
POOL,2017-10-01,5.27445e+09,124.966
POOL,2017-11-01,5.48696e+09,130.001
POOL,2017-12-01,5.66107e+09,134.126
POOL,2018-01-01,5.90474e+09,139.9
POOL,2018-02-01,6.06295e+09,142.829
POOL,2018-03-01,6.42234e+09,151.295
POOL,2018-04-01,6.01199e+09,143.615
POOL,2018-05-01,6.19089e+09,147.888
POOL,2018-06-01,6.5631e+09,156.779
POOL,2018-07-01,6.63128e+09,158.59
POOL,2018-08-01,7.10883e+09,170.011
POOL,2018-09-01,7.22182e+09,172.713
POOL,2018-10-01,6.3048e+09,150.843
POOL,2018-11-01,7.03094e+09,168.216
POOL,2018-12-01,6.43113e+09,153.866
POOL,2019-01-01,6.48546e+09,155.166
POOL,2019-02-01,6.88463e+09,165.127
POOL,2019-03-01,7.11916e+09,170.752
