ticker,month,mc,px
MATW,2023-03-01,1.11617e+09,28.848
MATW,2023-06-01,1.32885e+09,34.096
MATW,2023-09-01,1.2157e+09,31.128
MATW,2023-12-01,1.43137e+09,36.65
MATW,2024-03-01,9.60838e+08,31.08
MATW,2024-06-01,7.82036e+08,25.05
MATW,2024-09-01,7.2449e+08,23.2
MATW,2024-12-01,8.64391e+08,27.68
MATW,2025-03-01,6.91886e+08,22.24
MATW,2025-06-01,7.45801e+08,23.91
MATW,2025-09-01,7.62999e+08,24.28
MATW,2025-12-01,8.20821e+08,26.12
MATW,2026-03-01,8.124e+08,25.82
MATW,2026-06-01,8.4763e+08,26.92
MATW,2026-09-01,6.19643e+08,19.71
MCY,2019-12-01,2.69799e+09,38.984
MCY,2020-03-01,2.2545e+09,32.576
MCY,2020-06-01,2.25584e+09,32.6
MCY,2020-09-01,2.29016e+09,33.096
MCY,2020-12-01,2.89024e+09,41.768
MCY,2021-03-01,3.36632e+09,48.648
MCY,2021-06-01,3.59641e+09,51.96
MCY,2021-09-01,3.08278e+09,44.536
MCY,2021-12-01,2.9382e+09,42.448
MCY,2022-03-01,3.04562e+09,44
MCY,2022-06-01,2.45294e+09,35.44
MCY,2022-09-01,1.57364e+09,22.736
MCY,2022-12-01,1.89369e+09,27.36
MCY,2023-03-01,1.75748e+09,25.392
MCY,2023-06-01,1.67608e+09,24.216
MCY,2023-09-01,1.55205e+09,22.424
MCY,2023-12-01,2.58237e+09,37.31
MCY,2024-03-01,2.85714e+09,41.28
MCY,2024-06-01,2.94247e+09,42.512
MCY,2024-09-01,4.3594e+09,62.98
MCY,2024-12-01,3.6814e+09,66.48
MCY,2025-03-01,3.09552e+09,55.9
MCY,2025-06-01,3.7299e+09,67.34
MCY,2025-09-01,4.69588e+09,84.78
MCY,2025-12-01,5.20989e+09,94.06
MCY,2026-03-01,4.88254e+09,88.15
MCY,2026-06-01,5.90558e+09,106.62
MCY,2026-09-01,5.41926e+09,97.84
MEI,2019-12-01,1.18803e+09,25.184
MEI,2020-03-01,7.9827e+08,16.9152
MEI,2020-06-01,9.44151e+08,20.0064
MEI,2020-09-01,8.70012e+08,18.24
MEI,2020-12-01,1.45952e+09,30.624
MEI,2021-03-01,1.61204e+09,33.584
MEI,2021-06-01,1.88967e+09,39.368
MEI,2021-09-01,1.61716e+09,33.64
MEI,2021-12-01,1.87255e+09,39.336
MEI,2022-03-01,1.62083e+09,34.6
MEI,2022-06-01,1.38811e+09,29.632
MEI,2022-09-01,1.38257e+09,29.72
MEI,2022-12-01,1.63467e+09,35.496
MEI,2023-03-01,1.605e+09,35.104
MEI,2023-06-01,1.22606e+09,26.816
MEI,2023-09-01,8.2903e+08,18.28
MEI,2023-12-01,8.10817e+08,18.184
MEI,2024-03-01,4.30295e+08,9.744
MEI,2024-06-01,3.65645e+08,8.28
MEI,2024-09-01,5.29587e+08,11.96
MEI,2024-12-01,4.18482e+08,11.79
MEI,2025-03-01,2.24462e+08,6.38
MEI,2025-06-01,3.34582e+08,9.51
MEI,2025-09-01,2.67063e+08,7.55
MEI,2025-12-01,2.35539e+08,6.64
MEI,2026-03-01,1.96559e+08,5.52
MEI,2026-09-01,5.29044e+08,14.83
MSEX,2019-12-01,1.06524e+09,40.6848
MSEX,2020-03-01,1.00743e+09,38.4768
MSEX,2020-06-01,1.17914e+09,42.9952
MSEX,2020-09-01,1.09241e+09,39.776
MSEX,2020-12-01,1.59262e+09,57.976
MSEX,2021-03-01,1.73656e+09,63.216
MSEX,2021-06-01,1.43771e+09,65.384
MSEX,2021-09-01,1.80924e+09,82.224
MSEX,2021-12-01,1.6944e+09,96.24
MSEX,2022-03-01,1.4813e+09,84.136
MSEX,2022-06-01,1.23825e+09,70.144
MSEX,2022-09-01,1.09303e+09,61.76
MSEX,2022-12-01,1.39584e+09,62.936
MSEX,2023-03-01,1.38608e+09,62.496
MSEX,2023-06-01,1.43309e+09,64.528
MSEX,2023-09-01,1.1811e+09,53
MSEX,2023-12-01,1.46603e+09,65.62
MSEX,2024-03-01,1.17292e+09,52.5
MSEX,2024-06-01,9.37231e+08,52.26
MSEX,2024-09-01,1.17067e+09,65.24
MSEX,2024-12-01,9.44814e+08,52.63
MSEX,2025-03-01,1.15072e+09,64.1
MSEX,2025-06-01,9.72585e+08,54.18
MSEX,2025-09-01,9.73781e+08,54.12
MSEX,2025-12-01,9.15325e+08,50.42
MSEX,2026-03-01,9.44916e+08,52.05
MSEX,2026-06-01,1.04317e+09,56.16
MSEX,2026-09-01,1.00524e+09,53.65
MLKN,2019-12-01,2.467e+09,26.656
MLKN,2020-03-01,1.31872e+09,14.208
MLKN,2020-06-01,1.39814e+09,15.1104
MLKN,2020-09-01,1.78602e+09,19.3024
MLKN,2020-12-01,2.49124e+09,27.04
MLKN,2021-03-01,3.04857e+09,32.92
MLKN,2021-06-01,2.80967e+09,37.712
MLKN,2021-09-01,2.80579e+09,37.66
MLKN,2021-12-01,3.24798e+09,39.19
MLKN,2022-03-01,2.60253e+09,34.56
MLKN,2022-06-01,2.00996e+09,26.27
MLKN,2022-09-01,1.19358e+09,15.6
MLKN,2022-12-01,1.60237e+09,21.01
MLKN,2023-03-01,1.55171e+09,20.45
MLKN,2023-06-01,1.12426e+09,14.78
MLKN,2023-09-01,1.85982e+09,24.45
MLKN,2023-12-01,2.01988e+09,26.68
MLKN,2024-03-01,1.83819e+09,24.76
MLKN,2024-06-01,1.96415e+09,26.49
MLKN,2024-09-01,1.83588e+09,24.76
MLKN,2024-12-01,1.58596e+09,22.59
MLKN,2025-03-01,1.34043e+09,19.14
MLKN,2025-06-01,1.32743e+09,19.42
MLKN,2025-09-01,1.2126e+09,17.74
MLKN,2025-12-01,1.26488e+09,18.28
MLKN,2026-03-01,9.96403e+08,14.46
MLKN,2026-06-01,1.41444e+09,20.46
MLKN,2026-09-01,1.38541e+09,20.04
MSA,2019-12-01,4.94624e+09,126.36
MSA,2020-03-01,3.96137e+09,101.2
MSA,2020-06-01,4.50344e+09,114.44
MSA,2020-09-01,5.25879e+09,134.17
MSA,2020-12-01,5.86505e+09,149.39
MSA,2021-03-01,5.88979e+09,150.02
MSA,2021-06-01,6.52716e+09,165.58
MSA,2021-09-01,5.74349e+09,145.7
MSA,2021-12-01,5.95235e+09,150.96
MSA,2022-03-01,5.23236e+09,132.7
MSA,2022-06-01,4.78505e+09,121.07
MSA,2022-09-01,4.30793e+09,109.28
MSA,2022-12-01,5.66652e+09,144.19
MSA,2023-03-01,5.24642e+09,133.5
MSA,2023-06-01,6.82341e+09,173.96
MSA,2023-09-01,6.21283e+09,157.65
MSA,2023-12-01,6.66034e+09,168.83
MSA,2024-03-01,7.63713e+09,193.59
MSA,2024-06-01,7.42427e+09,187.69
MSA,2024-09-01,7.0122e+09,177.34
MSA,2024-12-01,6.54709e+09,165.77
MSA,2025-03-01,5.79352e+09,146.69
MSA,2025-06-01,6.6176e+09,167.53
MSA,2025-09-01,6.7725e+09,172.07
MSA,2025-12-01,6.2903e+09,160.14
MSA,2026-03-01,6.43996e+09,163.95
MSA,2026-06-01,6.80618e+09,174.58
MSA,2026-09-01,7.07536e+09,182.84
DY,2019-12-01,1.20051e+09,30.176
DY,2020-03-01,6.53087e+08,16.416
DY,2020-06-01,1.03381e+09,26.1696
DY,2020-09-01,1.3576e+09,33.8048
DY,2020-12-01,2.44876e+09,60.416
DY,2021-03-01,3.01069e+09,74.28
DY,2021-06-01,2.33275e+09,59.624
DY,2021-09-01,2.19936e+09,56.992
DY,2021-12-01,2.87043e+09,75.008
DY,2022-03-01,2.91636e+09,76.208
DY,2022-06-01,2.80232e+09,74.432
DY,2022-09-01,2.8605e+09,76.424
DY,2022-12-01,2.80602e+09,74.88
DY,2023-03-01,2.80751e+09,74.92
DY,2023-06-01,3.38475e+09,90.92
DY,2023-09-01,2.63537e+09,71.2
DY,2023-12-01,4.27118e+09,115.09
DY,2024-03-01,5.32663e+09,143.53
DY,2024-06-01,4.98715e+09,168.76
DY,2024-09-01,5.80181e+09,197.1
DY,2024-12-01,5.13146e+09,174.06
DY,2025-03-01,4.49114e+09,152.34
DY,2025-06-01,7.15174e+09,244.39
DY,2025-09-01,8.53178e+09,291.76
DY,2025-12-01,9.91071e+09,337.9
DY,2026-03-01,9.93769e+09,338.82
DY,2026-06-01,1.5361e+10,505.59
