date,open,high,low,close,adjclose,volume
2016-09-19,40.05550003051758,40.199501037597656,39.678001403808594,39.769500732421875,39.39463424682617,22990000
2016-09-20,40.0,40.13750076293945,39.91299819946289,39.98899841308594,39.612060546875,20984000
2016-09-21,40.0629997253418,40.295501708984375,39.80149841308594,40.25149917602539,39.872093200683594,26970000
2016-09-22,40.5,40.952999114990234,40.385501861572266,40.79750061035156,40.41294479370117,35186000
2016-09-23,40.75699996948242,40.849998474121094,40.63650131225586,40.74800109863281,40.36390686035156,28234000
2016-09-26,40.49100112915039,40.50400161743164,40.022499084472656,40.13249969482422,39.75420379638672,29454000
2016-09-27,40.09149932861328,40.67449951171875,40.09149932861328,40.5364990234375,40.154396057128906,27346000
2016-09-28,40.20399856567383,40.51250076293945,40.138999938964844,40.50299835205078,40.1212158203125,29406000
2016-09-29,40.36149978637695,40.695499420166016,40.042999267578125,40.13199996948242,39.75371551513672,27000000
2016-09-30,40.18000030517578,40.40449905395508,40.07500076293945,40.202999114990234,39.82404708862305,33204000
2016-10-03,40.127498626708984,40.176998138427734,39.811500549316406,40.01900100708008,39.64178466796875,29784000
2016-10-04,40.25,40.32500076293945,39.98350143432617,40.13949966430664,39.76114273071289,25174000
2016-10-05,40.29999923706055,40.42499923706055,40.035499572753906,40.061500549316406,39.68388366699219,24276000
2016-10-06,40.20399856567383,40.34749984741211,40.0255012512207,40.15399932861328,39.77550506591797,21998000
2016-10-07,40.29650115966797,40.297000885009766,39.840999603271484,40.035499572753906,39.65813064575195,23262000
2016-10-10,40.19649887084961,40.86899948120117,40.11199951171875,40.708499908447266,40.32478332519531,29922000
2016-10-11,40.708499908447266,40.99300003051758,40.368499755859375,40.47850036621094,40.096954345703125,34432000
2016-10-12,40.597999572753906,40.724998474121094,40.4275016784668,40.5885009765625,40.20591735839844,18158000
2016-10-13,40.30350112915039,40.327999114990234,39.930999755859375,40.20399856567383,39.825042724609375,27380000
2016-10-14,40.372501373291016,40.50450134277344,40.11600112915039,40.22999954223633,39.85079574584961,22238000
2016-10-17,40.29949951171875,40.67449951171875,40.19150161743164,40.34199905395508,39.96173095703125,21128000
2016-10-18,40.71049880981445,41.44049835205078,40.666500091552734,41.074501037597656,40.68733215332031,45786000
2016-10-19,41.14400100708008,41.4900016784668,41.14400100708008,41.34199905395508,40.95231628417969,30002000
2016-10-20,41.37799835205078,41.423500061035156,41.02750015258789,41.08150100708008,40.69426345825195,27878000
2016-10-21,41.0,41.214500427246094,40.91550064086914,41.202999114990234,40.81462860107422,32316000
2016-10-24,41.50450134277344,41.89699935913086,41.45199966430664,41.7869987487793,41.39311218261719,28952000
2016-10-25,41.92499923706055,41.92499923706055,41.26499938964844,41.4275016784668,41.03700637817383,37814000
2016-10-26,41.35599899291992,41.385501861572266,40.817501068115234,41.10499954223633,40.71754837036133,35898000
2016-10-27,41.1505012512207,41.32899856567383,40.730499267578125,40.86750030517578,40.48228454589844,59470000
2016-10-28,41.49700164794922,41.95000076293945,40.849998474121094,40.97800064086914,40.59174728393555,87098000
2016-10-31,41.121498107910156,41.131500244140625,40.400001525878906,40.494998931884766,40.11330032348633,44854000
2016-11-01,40.54349899291992,40.698001861572266,39.91299819946289,40.27399826049805,39.89437484741211,47118000
2016-11-02,40.3380012512207,40.3380012512207,39.25,39.42100143432617,39.04941940307617,47014000
2016-11-03,39.224998474121094,39.5,38.93149948120117,39.109500885009766,38.74085235595703,43504000
2016-11-04,38.564998626708984,39.42399978637695,38.54999923706055,39.05500030517578,38.686866760253906,39412000
2016-11-07,39.747501373291016,40.25,39.64500045776367,40.10150146484375,39.723506927490234,39852000
2016-11-08,40.10150146484375,40.801998138427734,39.98099899291992,40.5989990234375,40.21631622314453,35382000
2016-11-09,40.09149932861328,40.58549880981445,39.60200119018555,40.27949905395508,39.89982223510742,61970000
2016-11-10,40.5,40.50299835205078,38.4114990234375,39.01449966430664,38.64674758911133,118192000
2016-11-11,38.84049987792969,38.864498138427734,38.277000427246094,38.587501525878906,38.22377014160156,71852000
2016-11-14,38.5880012512207,38.5890007019043,37.179500579833984,37.6609992980957,37.306007385253906,73766000
2016-11-15,38.27349853515625,39.012001037597656,38.26100158691406,38.757999420166016,38.392669677734375,58878000
2016-11-16,38.520999908447266,39.17499923706055,38.31650161743164,38.999000549316406,38.63139724731445,35968000
2016-11-17,39.125,39.44499969482422,38.99250030517578,39.30799865722656,38.93748474121094,30674000
2016-11-18,39.35850143432617,39.56449890136719,38.76750183105469,38.798500061035156,38.43279266357422,36126000
2016-11-21,38.904998779296875,39.32749938964844,38.814998626708984,39.2400016784668,38.870121002197266,32616000
2016-11-22,39.449501037597656,39.688499450683594,39.1870002746582,39.25,38.88003158569336,27884000
2016-11-23,39.47600173950195,39.47600173950195,38.63249969482422,38.95000076293945,38.582862854003906,26260000
