Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,150.99000549316406,155.75,150.8800048828125,154.8800048828125,147.87832641601562,58576700
2019-01-03,152.60000610351562,153.25999450683594,149.49000549316406,149.82000732421875,143.047119140625,74820200
2019-01-04,152.33999633789062,157.0,151.74000549316406,156.22999572753906,149.16732788085938,74709300
2019-01-07,156.6199951171875,158.86000061035156,156.11000061035156,158.08999633789062,150.94322204589844,52059300
2019-01-08,159.5399932861328,160.11000061035156,157.1999969482422,159.52000427246094,152.30857849121094,49388700
2019-01-09,160.13999938964844,161.52000427246094,159.47000122070312,160.82000732421875,153.54981994628906,46491700
2019-01-10,159.60000610351562,161.3699951171875,158.6999969482422,161.27999877929688,153.98902893066406,38943400
2019-01-11,160.3300018310547,160.86000061035156,159.7899932861328,160.69000244140625,153.42568969726562,30176600
2019-01-14,159.3300018310547,159.9600067138672,158.58999633789062,159.27000427246094,152.06991577148438,30710200
2019-01-15,160.0,162.60000610351562,159.91000366210938,162.3800048828125,155.03927612304688,40874200
2019-01-16,162.64999389648438,163.77999877929688,162.2899932861328,162.35000610351562,155.01060485839844,33812200
2019-01-17,161.8300018310547,164.36000061035156,161.57000732421875,163.6300048828125,156.23275756835938,39329000
2019-01-18,164.77999877929688,166.02000427246094,163.82000732421875,165.25,157.77951049804688,57183200
2019-01-22,164.05999755859375,164.13999938964844,160.75999450683594,161.94000244140625,154.61917114257812,56711700
2019-01-23,162.77000427246094,163.50999450683594,160.32000732421875,162.14999389648438,154.81968688964844,38106100
2019-01-24,162.67999267578125,163.44000244140625,162.05999755859375,163.1999969482422,155.82220458984375,32417800
2019-01-25,164.50999450683594,165.64999389648438,163.9499969482422,165.14999389648438,157.68405151367188,36515900
2019-01-28,163.02000427246094,163.1199951171875,161.75,163.11000061035156,155.73626708984375,33491200
2019-01-29,163.1999969482422,163.24000549316406,160.99000549316406,161.57000732421875,154.26593017578125,30784200
2019-01-30,163.39999389648438,166.27999877929688,162.88999938964844,165.67999267578125,158.19007873535156,41346500
2019-01-31,166.6999969482422,168.99000549316406,166.47000122070312,168.16000366210938,160.55801391601562,37258400
2019-02-01,167.3300018310547,168.60000610351562,166.99000549316406,167.4499969482422,159.88009643554688,32143700
2019-02-04,167.47999572753906,169.52999877929688,167.3300018310547,169.52999877929688,161.86602783203125,26718800
2019-02-05,169.75999450683594,171.22999572753906,169.69000244140625,171.02999877929688,163.29827880859375,28156400
2019-02-06,171.07000732421875,171.3699951171875,169.75,170.52000427246094,162.8113250732422,27970000
2019-02-07,169.02999877929688,169.4499969482422,166.9499969482422,168.22999572753906,160.6248016357422,42036200
2019-02-08,166.75999450683594,168.58999633789062,166.57000732421875,168.55999755859375,160.93991088867188,29020700
2019-02-11,169.1699981689453,169.5800018310547,167.97999572753906,168.39999389648438,160.78713989257812,21434100
2019-02-12,169.6300048828125,171.13999938964844,169.3300018310547,170.88999938964844,163.16456604003906,29722100
2019-02-13,171.64999389648438,172.16000366210938,170.82000732421875,171.00999450683594,163.27915954589844,26094100
2019-02-14,170.39999389648438,171.8300018310547,169.8300018310547,171.22000122070312,163.4796600341797,30326800
2019-02-15,172.52000427246094,172.55999755859375,171.13999938964844,171.94000244140625,164.16708374023438,32521700
2019-02-19,171.41000366210938,172.8000030517578,171.3800048828125,172.27999877929688,164.49176025390625,19487700
2019-02-20,172.39999389648438,173.0800018310547,171.32000732421875,172.25,164.46310424804688,32593000
2019-02-21,171.7899932861328,172.25999450683594,170.7100067138672,171.6199951171875,163.8615264892578,25207400
