Date,Open,High,Low,Close,Adj Close,Volume
2019-01-04,187.3333282470703,187.3333282470703,178.3333282470703,183.3333282470703,163.07200622558594,2024100
2019-01-07,192.0,200.0,191.0,194.3333282470703,172.85635375976562,1520700
2019-01-08,198.0,204.0,197.0,201.3333282470703,179.0827178955078,1182300
2019-01-09,204.6666717529297,206.0,199.3333282470703,200.3333282470703,178.19322204589844,589200
2019-01-10,199.6666717529297,204.3333282470703,197.0,202.3333282470703,179.9722137451172,604500
2019-01-11,203.3333282470703,207.6666717529297,200.6666717529297,202.0,179.67572021484375,808200
2019-01-15,200.3333282470703,209.0,200.0,208.3333282470703,185.30911254882812,741000
2019-01-16,207.3333282470703,208.6666717529297,200.3333282470703,201.3333282470703,179.0827178955078,847500
2019-01-17,202.6666717529297,214.6666717529297,200.3333282470703,201.3333282470703,179.0827178955078,2091300
2019-01-18,201.3333282470703,215.3333282470703,201.3333282470703,213.6666717529297,190.05303955078125,1356600
2019-01-21,217.0,227.0,217.0,225.3333282470703,200.43032836914062,1472400
2019-01-22,224.3333282470703,227.0,218.0,218.3333282470703,194.20394897460938,946200
2019-01-23,214.3333282470703,220.6666717529297,212.3333282470703,217.6666717529297,193.61097717285156,727800
2019-01-24,217.6666717529297,228.3333282470703,216.3333282470703,226.3333282470703,201.31982421875,1228800
2019-01-25,230.6666717529297,237.0,228.6666717529297,233.3333282470703,207.5462188720703,1574400
2019-01-28,235.3333282470703,238.3333282470703,232.0,232.3333282470703,206.65672302246094,985500
2019-01-29,227.6666717529297,230.3333282470703,222.6666717529297,229.3333282470703,203.98829650878906,935400
2019-01-30,231.3333282470703,233.0,224.0,224.0,199.244384765625,582600
2019-01-31,233.3333282470703,234.0,228.3333282470703,229.6666717529297,204.28477478027344,511200
2019-02-01,224.0,227.3333282470703,218.3333282470703,220.0,195.68643188476562,1119900
2019-02-04,219.6666717529297,228.0,219.6666717529297,228.0,202.8022918701172,606600
2019-02-05,231.3333282470703,233.0,227.6666717529297,233.0,207.24972534179688,606000
2019-02-06,235.0,236.6666717529297,228.0,232.0,206.36024475097656,566700
2019-02-07,231.6666717529297,234.0,222.6666717529297,224.3333282470703,199.54086303710938,1210200
2019-02-08,204.3333282470703,212.0,200.6666717529297,202.3333282470703,179.9722137451172,2026500
2019-02-12,206.0,214.6666717529297,203.6666717529297,214.6666717529297,190.9425048828125,901200
2019-02-13,221.3333282470703,241.0,219.0,237.6666717529297,211.40065002441406,2360700
2019-02-14,236.6666717529297,239.6666717529297,233.6666717529297,234.3333282470703,208.43569946289062,651900
2019-02-15,233.3333282470703,234.3333282470703,227.6666717529297,230.0,204.58128356933594,707700
2019-02-18,241.3333282470703,241.3333282470703,233.6666717529297,235.6666717529297,209.62168884277344,765600
2019-02-19,236.6666717529297,245.3333282470703,234.3333282470703,244.6666717529297,217.6270294189453,1322100
2019-02-20,243.3333282470703,245.0,237.0,237.6666717529297,211.40065002441406,602100
2019-02-21,237.6666717529297,239.0,230.0,230.6666717529297,205.17428588867188,834900
2019-02-22,227.3333282470703,228.0,225.0,225.6666717529297,200.7268524169922,552600
2019-02-25,230.0,236.6666717529297,228.6666717529297,233.3333282470703,207.5462188720703,657600
2019-02-26,236.6666717529297,238.6666717529297,229.3333282470703,229.3333282470703,203.98829650878906,928800
2019-02-27,232.0,239.6666717529297,231.3333282470703,232.6666717529297,206.9532470703125,976800
2019-02-28,229.6666717529297,230.0,218.6666717529297,218.6666717529297,194.5004425048828,1362000
2019-03-01,219.3333282470703,225.3333282470703,218.6666717529297,220.6666717529297,196.2794189453125,671400
2019-03-04,225.0,236.6666717529297,224.0,235.6666717529297,209.62168884277344,1133100
