Date,Open,High,Low,Close,Volume
2018-05-07,235.24223522943518,236.23821739751983,234.5547016940085,235.2686767578125,55304900.0
2018-05-08,234.89846846172185,235.63003534603325,233.70854588712598,235.2686767578125,67499200.0
2018-05-09,235.93860929864692,237.8689221517703,235.41857448371096,237.5428009033203,59666100.0
2018-05-10,238.2831213529077,240.09004880901813,238.17735523817117,239.76390075683594,72063900.0
2018-05-11,239.88733180849408,240.75992922415082,239.3760930143519,240.49551391601562,59871500.0
2018-05-14,240.9273905187562,241.57963284906248,240.06358905252702,240.61009216308594,54790600.0
2018-05-15,239.38493604542785,239.40255476785495,238.0099225293542,238.9530487060547,87036100.0
2018-05-16,238.98823842248126,240.41613455876956,238.96176999888644,239.95777893066406,53942600.0
2018-05-17,239.69346684548864,240.8305066984586,238.9795184700651,239.7551727294922,56536400.0
2018-05-18,239.41132004082448,239.77270550482476,238.8031380280931,239.15570068359375,64368000.0
2018-05-21,240.6365285554006,241.49150719389405,240.2487015297659,240.95382690429688,58025900.0
2018-05-22,241.4739348076698,241.72955426545334,239.95789058372594,240.2840118408203,52966400.0
2018-05-23,239.01472187827835,240.971475752457,238.85604580289476,240.94500732421875,64694200.0
2018-05-24,240.54837095853705,240.82160904699194,238.67094177741902,240.45140075683594,76043800.0
2018-05-25,239.8785400390625,240.50434094850192,239.37612398978206,239.8785400390625,56374800.0
2018-05-29,238.25671437855638,239.01474980878663,236.00910341800926,237.1196746826172,115908600.0
2018-05-30,238.42422763465862,240.7247220582596,238.3537258353478,240.2840118408203,69678400.0
2018-05-31,239.87843075938645,240.1781103104658,238.21256106385695,238.81192016601562,93519900.0
2018-06-01,240.10772382917452,241.45629590589624,240.03719513694026,241.1566162109375,71258400.0
2018-06-04,241.9764146677207,242.5581555358769,241.7384407711757,242.3025360107422,45385200.0
2018-06-05,242.4346573498942,242.85774880293667,241.66782594654146,242.47874450683594,51135000.0
2018-06-06,243.0868470183322,244.61168651404307,242.4698422139183,244.50592041015625,62732200.0
2018-06-07,244.99085324142365,245.2817101881661,243.5717521650071,244.4796142578125,72969400.0
2018-06-08,244.0212314911111,245.25521461254337,243.85375947118658,245.20233154296875,72139700.0
2018-06-11,245.42264574370634,246.24236008435872,245.30805681244757,245.52841186523438,58892500.0
2018-06-12,245.9426616881948,246.20707697185418,245.20227199514045,245.84571838378906,72329000.0
2018-06-13,246.08376069412148,246.33938013874248,244.8585734412964,245.06130981445312,79070600.0
2018-06-14,245.92509556733162,246.20712963062033,245.0877354919689,245.6782989501953,77097600.0
2018-06-15,244.895603562976,245.70130092797672,243.7888808670294,245.36485290527344,120041600.0
2018-06-18,243.91276179336904,244.9840885625564,243.43467715644596,244.86012268066406,52917600.0
2018-06-19,242.5935335522771,244.14294480671686,242.17740487744408,243.92160034179688,97531500.0
2018-06-20,244.60341697386283,245.00184795767245,244.0013663037661,244.3378143310547,53785500.0
2018-06-21,244.32891207392933,244.34663692695875,242.31025125886632,242.80606079101562,71061400.0
2018-06-22,244.06327782725214,244.17838127864604,243.02737378429646,243.24871826171875,54898500.0
2018-06-25,242.09777885127292,242.25714041734616,238.2552413138066,239.9374542236328,137854200.0
2018-06-26,240.50414217516678,241.31867497111477,239.7515653170251,240.46871948242188,68547400.0
2018-06-27,241.0531081863732,242.47855430114694,238.32612785087287,238.47665405273438,105110700.0
2018-06-28,238.4235078556914,240.60153070616383,237.71518906963607,239.84011840820312,76650500.0
2018-06-29,240.92909341827357,242.29258330965268,240.07027554780439,240.1853790283203,97592500.0
2018-07-02,238.61826608752668,240.85827165334734,238.3791967022646,240.69888305664062,63554800.0
2018-07-03,241.5930725641536,241.69047818709535,239.42391283727818,239.848876953125,42187100.0
2018-07-05,240.9733724606823,241.86758597984274,239.90204549181354,241.80560302734375,56925900.0
2018-07-06,241.8321843733216,244.22268900358912,241.45145125988475,243.85084533691406,66493700.0
2018-07-09,244.85130397928495,246.09969034891844,244.8070458819004,246.04656982421875,50550400.0
2018-07-10,246.4981344115885,247.0293667064297,246.20594449060724,246.9319610595703,51966800.0
2018-07-11,245.38256069839704,246.17056025929276,244.82476811387056,245.12579345703125,77054700.0
2018-07-12,246.38307017591055,247.40124980844712,245.78101942166649,247.34812927246094,60124700.0
2018-07-13,247.17095732066952,247.84382614342442,246.7194059507189,247.5428009033203,48216000.0
2018-07-16,247.58708648831856,247.72872317368586,246.87876796353723,247.3214569091797,48201000.0
2018-07-17,246.55121965832532,248.71154420050541,246.4980991384023,248.3219757080078,52315500.0
2018-07-18,248.40165608107782,248.9505861324455,247.9589670693822,248.84434509277344,44593500.0
2018-07-19,248.18033358029288,248.56103967940436,247.42775678976406,247.90586853027344,61412100.0
2018-07-20,247.70220885881517,248.33084673232435,247.46316651088532,247.62252807617188,82337700.0
2018-07-23,247.41891322282152,248.28656644152343,247.0736028050646,248.08294677734375,47047600.0
2018-07-24,249.49079429126886,250.17252595240376,248.4637520744959,249.33140563964844,68026900.0
2018-07-25,249.08343422718482,251.77499148944142,249.03917612553772,251.45626831054688,78882900.0
2018-07-26,250.73908296962176,251.54475324487566,250.6416773306691,250.86302185058594,57919500.0
2018-07-27,251.19056669837929,251.28797232154227,248.24227005963422,249.16307067871094,76768700.0
2018-07-30,249.24282110559668,249.4021826939374,247.3392363952235,247.86163330078125,63742500.0
2018-07-31,248.6229719725251,249.69427169204494,248.24226595098523,249.08335876464844,68570500.0
2018-08-01,249.28705758708554,249.79172959266052,248.0209733790744,248.6672821044922,53853300.0
2018-08-02,247.36577756551435,250.19010858658837,247.16213089419983,250.02191162109375,63426400.0
2018-08-03,250.14587016215646,251.14635172489284,249.96878373668994,251.09323120117188,53935400.0
2018-08-06,251.12870559188278,252.32394464127194,250.73913699132908,252.0140838623047,39400900.0
2018-08-07,252.67807071803176,253.22700082078438,252.5452423864147,252.8462677001953,43196600.0
2018-08-08,252.67804956580417,253.1384364154706,252.2796186434976,252.74000549316406,42114600.0
2018-08-09,252.80198067225936,253.19154915600424,252.26191305864492,252.39471435546875,35717000.0
2018-08-10,250.9604568137881,251.5005245360856,249.99537081693893,250.7036895751953,77076000.0
2018-08-13,250.97820757379088,251.5891208105353,249.47305353725469,249.76524353027344,65732900.0
2018-08-14,250.49120289007564,251.5979255987983,250.10163433503746,251.35885620117188,43842000.0
2018-08-15,250.01304372685388,250.15470744907108,248.04750348792777,249.4818115234375,102925400.0
2018-08-16,250.91612029893878,252.36815319125307,250.88069761338195,251.50047302246094,69967900.0
2018-08-17,251.2968851103208,252.82859913857132,250.88961869976814,252.3859100341797,65618500.0
2018-08-20,252.83742114482646,253.19156696780135,252.38586968426674,252.92596435546875,39807500.0
2018-08-21,253.43953001341072,254.37802881887922,252.9614181816964,253.5192108154297,67272000.0
2018-08-22,253.11190038315056,253.89103744915988,252.84627073632237,253.36866760253906,44993300.0
2018-08-23,253.19161868002593,254.05043666143328,252.7135068605827,253.03225708007812,49204900.0
2018-08-24,253.6077231096326,254.69674797691286,253.55460258143327,254.55508422851562,57487400.0
2018-08-27,255.75041184290276,256.67121301707783,255.5910502030282,256.5649719238281,57072400.0
2018-08-28,257.0253248860289,257.13159298478024,256.2284897728139,256.68890380859375,46943500.0
2018-08-29,256.9012714179143,258.3001567022933,256.6622290964166,258.0699768066406,61485500.0
2018-08-30,257.5918929605646,257.96373661193746,256.4320498724357,257.0252380371094,61229500.0
2018-08-31,256.6179593889367,257.47677714013287,256.13101229086976,257.0340881347656,66140800.0
2018-09-04,256.61802144760213,256.94560706766003,255.59097946442648,256.5914611816406,57594400.0
2018-09-05,256.23725057590366,256.4408972432379,254.8914857411,255.9008026123047,72452400.0
2018-09-06,256.007069863912,256.3080951728007,254.1035123702836,255.13055419921875,65909900.0
2018-09-07,254.085789808222,255.60864105884195,253.84672045413873,254.6347198486328,73524800.0
2018-09-10,255.64408158618681,255.90971124627146,254.88266933705808,255.07745361328125,50210900.0
2018-09-11,254.43104389633044,256.36116124194683,254.08576056402885,255.91847229003906,50530500.0
2018-09-12,255.9274550238903,256.58262633443366,255.19260290689724,255.98057556152344,59810800.0
2018-09-13,257.0429823679138,257.68045569530796,256.75965488471724,257.4945068359375,51034200.0
2018-09-14,257.6980883432781,257.8840101360217,256.75958993473887,257.5387268066406,55079900.0
2018-09-17,257.4857236145753,257.52111929245183,255.9008888925555,256.17535400390625,68244000.0
2018-09-18,256.38773979012984,258.15849572409456,256.36117953190404,257.5653076171875,61930400.0
2018-09-19,257.6184687058169,258.2559420232231,257.4945028015122,257.8398132324219,49080600.0
2018-09-20,259.0970906351815,260.2480714927518,257.8575395336768,259.9293212890625,100360600.0
2018-09-21,260.6702248801384,260.78584944072276,259.53181151286344,259.69189453125,105479700.0
2018-09-24,259.11380324733983,259.25610831339253,258.2510974444625,258.8291931152344,53409600.0
2018-09-25,259.2826480794176,259.3893700355499,258.34880382135856,258.58892822265625,44370000.0
2018-09-26,258.7312519258059,259.91412321436593,257.3971730938539,257.815185546875,79739700.0
2018-09-27,258.2865870236804,259.6206660004718,258.0108795398294,258.5356140136719,59249500.0
2018-09-28,257.9129639756838,259.06027918854977,257.87740808798645,258.5622253417969,70091400.0
2018-10-01,259.7984845913529,260.5277874939204,258.7935013917487,259.4605407714844,62078900.0
2018-10-02,259.3094177246094,260.0209157713873,258.9358907497197,259.3094177246094,47258200.0
2018-10-03,260.35885464256023,260.77686715736866,259.09594169443756,259.4516906738281,64694600.0
2018-10-04,258.971473535749,259.02483453770105,255.8408438062701,257.4239501953125,111545900.0
2018-10-05,257.6462407924696,258.16207274661025,254.56007018759942,255.98309326171875,105951700.0
2018-10-08,255.29824864888656,256.3388422447717,253.9197111613411,255.98309326171875,87742200.0
2018-10-09,255.60068270102317,256.90805420357475,255.049240523284,255.60955810546875,74339000.0
2018-10-10,255.10260623888726,255.17377232722666,247.1426168317317,247.51614379882812,214731000.0
2018-10-11,246.43107052946968,248.04975962653202,240.45439529116155,242.064208984375,274840500.0
2018-10-12,246.15545416906662,246.440064319579,242.24215959623368,245.42617797851562,183186500.0
2018-10-15,245.07028903016487,246.3954925595385,243.9585565864753,244.04750061035156,102263700.0
2018-10-16,246.0041788161168,249.75738891009476,245.53280531070305,249.3838348388672,118255800.0
2018-10-17,249.41942692183108,250.05088341984614,246.85799074600146,249.42832946777344,110626000.0
2018-10-18,248.49449831592784,249.09039901108488,244.55452397248047,245.8263397216797,134557500.0
2018-10-19,246.47558100230958,248.40553369282395,244.99919677874857,245.6929168701172,139901600.0
2018-10-22,246.35994223177246,246.68010818995015,244.0564355596308,244.59007263183594,82415800.0
2018-10-23,240.9790759431581,244.4654528276169,238.89788943676237,243.34481811523438,146352700.0
2018-10-24,243.0958722305184,243.47832885220126,235.42049357209595,235.97190856933594,177806700.0
2018-10-25,237.80411756735649,241.74409243404753,236.78132873211365,240.2054443359375,138061500.0
2018-10-26,236.50552025457662,241.0235888710497,233.27704496131128,235.9807586669922,201574600.0
2018-10-29,239.06701697199145,240.356637911911,231.10702619215752,234.67344665527344,160749100.0
2018-10-30,234.5044631035441,238.46221527012418,234.0152844254869,238.1509246826172,157116000.0
2018-10-31,240.71234277026565,243.0069741099624,240.24096922248452,240.69456481933594,128296300.0
2018-11-01,241.55726602534855,243.4516627284058,240.4722139163721,243.25599670410156,99495000.0
2018-11-02,244.3588011959873,244.7857162430484,239.7695662222295,241.81517028808594,122634100.0
2018-11-05,242.3043642949538,243.7007070611563,241.3349366508133,243.1492919921875,65622500.0
2018-11-06,243.08704294125727,244.8480102481948,243.02477939313587,244.68792724609375,60085900.0
2018-11-07,246.85802890464325,250.00646361926934,246.43111376204413,249.92642211914062,102752100.0
2018-11-08,249.12590474479975,250.11313733964522,248.33436530171073,249.4727783203125,65584900.0
2018-11-09,248.16546054761142,248.35222407263922,245.6307041402837,247.03594970703125,98812600.0
2018-11-12,246.52894247011767,246.76906695308182,241.90412375753766,242.41998291015625,99673600.0
2018-11-13,242.88239023655566,244.87460595125506,241.24592345063783,241.96632385253906,98176600.0
2018-11-14,243.83406416161853,244.23427156850525,238.75567780247712,240.31210327148438,125335900.0
2018-11-15,239.04921696143316,243.28270387403552,237.47501319005792,242.82020568847656,135101400.0
2018-11-16,241.72624899886281,244.35882418194376,241.21038987573397,243.45166015625,126668000.0
2018-11-19,242.84684454276717,243.1403571320243,238.41771948586543,239.3337860107422,103061700.0
2018-11-20,236.00746255389294,237.46606866293442,234.0419270384769,234.90463256835938,136021300.0
2018-11-21,236.4521438330722,237.59945934806558,235.6961874628989,235.70506286621094,75563700.0
2018-11-23,234.06862635176773,235.52723257807557,233.97080690927402,234.13088989257812,42807900.0
2018-11-26,236.38100636061282,238.1330978393555,235.98967435527595,237.91075134277344,79981400.0
2018-11-27,236.87909419467337,238.7112274169922,236.27431815159747,238.7112274169922,75502400.0
2018-11-28,239.7784559360089,244.20758056640625,238.64891841628506,244.20758056640625,127629600.0
2018-11-29,243.43381388358048,245.07028072822635,242.29540098548318,243.67396545410156,82346400.0
2018-11-30,243.52283439912432,245.71961940916108,243.20266839373255,245.1593017578125,98204200.0
2018-12-03,249.27709506993918,249.38381704212895,246.81350573887352,248.40548706054688,103176300.0
2018-12-04,247.578471690182,248.00538690545002,240.04536828745043,240.35665893554688,177986000.0
2018-12-06,236.5056101379879,240.10761369417295,233.41053613058492,239.9919891357422,204185400.0
2018-12-07,239.6540135498701,241.21934204981298,233.57951734842544,234.41554260253906,161018900.0
2018-12-10,234.23758739782187,235.82959594381217,230.01300388121976,234.86016845703125,151445900.0
2018-12-11,238.0530290101989,238.23979244613875,233.44601664432807,234.9134979248047,121504400.0
2018-12-12,237.88409498741427,239.24485459889894,236.0163787982232,236.09642028808594,97976700.0
2018-12-13,237.03906926435107,237.9017744872939,234.9045489922765,236.0162811279297,96662700.0
2018-12-14,233.87291800694808,234.82456747202116,231.10694077556747,231.65835571289062,116961100.0
2018-12-17,230.70674603004963,231.8184786411639,225.48605403096258,227.11363220214844,165492300.0
2018-12-18,228.75011653111562,229.41715610831534,225.26371106517817,226.86460876464844,134515100.0
2018-12-19,226.9446197617869,230.70671867180351,221.76840039515483,223.4671173095703,214992800.0
2018-12-20,222.22201009148066,223.78732473209402,217.58830256839778,219.82955932617188,252053400.0
2018-12-21,220.7285704300328,223.38547287400803,214.6812037345627,215.32530212402344,255345600.0
2018-12-24,213.84034063943142,215.45058694361018,209.57320499611265,209.6358184814453,147311600.0
2018-12-26,211.09399387368785,220.22764587402344,209.11696653417636,220.22764587402344,218485400.0
2018-12-27,216.998192653221,222.115175702482,213.7687595647507,221.9183807373047,186267300.0
2018-12-28,223.26923912477056,224.89736734289866,220.46919984471873,221.6321563720703,153100200.0
2018-12-31,223.25131500932955,223.81490460672552,221.38164665156634,223.5733642578125,144299400.0
2019-01-02,220.04873678437622,224.7273989963419,220.02190048222155,223.80596923828125,126925200.0
2019-01-03,222.06156390491395,222.36573144390618,217.98228176056196,218.46536254882812,144140700.0
2019-01-04,221.48898887122783,226.42707273146465,221.11326702808634,225.78297424316406,142628800.0
2019-01-07,226.05137509532184,228.96770037116784,225.15679528246304,227.56321716308594,103139100.0
2019-01-08,229.74597827796512,230.18431361996602,227.22325682723428,229.70123291015625,102512600.0
2019-01-09,230.4079382964577,231.61562631457824,229.18236851303053,230.77471923828125,95006600.0
2019-01-10,229.24507203228552,231.8393484872844,228.56518251840745,231.5888671875,96823900.0
2019-01-11,230.51529840272522,231.70510473251588,229.93382703798264,231.6782684326172,73858100.0
2019-01-14,229.78172036067835,231.06991726630778,229.37917589042223,230.26480102539062,70908200.0
2019-01-15,230.6405685877629,233.2169627574834,230.6316140537097,232.9038543701172,85208300.0
2019-01-16,233.33319843854275,234.35303234522823,233.12746259100066,233.4674072265625,77636700.0
2019-01-17,232.59968415725848,236.09749417495806,232.5549387905483,235.23867797851562,96118400.0
2019-01-18,237.04572950918973,238.83488883956215,235.27445194397527,238.36968994140625,127900300.0
2019-01-22,236.90262700516908,237.11731741906,233.53899825203223,235.14923095703125,115531200.0
2019-01-23,236.17800390992494,236.87577500924823,233.18115634601335,235.64125061035156,86030300.0
2019-01-24,235.46234089582398,236.34799345977734,234.451461356412,235.76649475097656,59204100.0
2019-01-25,237.60927725188202,238.58439305172763,235.8648633915669,237.76136779785156,96883400.0
2019-01-28,235.62337082617444,236.01696079540557,234.1920377820725,235.95436096191406,85613700.0
2019-01-29,236.09749501004995,236.66105730917477,234.80929801123665,235.64125061035156,66136300.0
2019-01-30,237.15302712017095,240.2124736730545,236.3926290972428,239.37156677246094,92473700.0
2019-01-31,239.30903974505677,241.95698818402894,239.0943220389077,241.47390747070312,104012100.0
2019-02-01,241.67074939175615,242.6100746470518,240.80300581517082,241.59024047851562,85782500.0
2019-02-04,241.63489342197394,243.3524983427084,240.963958692069,243.2898712158203,60744800.0
2019-02-05,243.7192665752043,244.61384616847684,243.2183041870039,244.3096923828125,79552800.0
2019-02-06,244.0324162659288,244.52442420548215,243.25413625589732,243.9876708984375,58347800.0
2019-02-07,242.37742652272038,242.9231070364727,240.00679577368695,241.66177368164062,95482000.0
2019-02-08,240.41833753894525,242.05540667168086,239.59531205500326,241.95701599121094,75788900.0
2019-02-11,242.61004281578042,242.86945129093857,241.56337248015748,242.09117126464844,68021400.0
2019-02-12,243.70135192977918,245.57994698185766,243.62977028375013,245.20423889160156,72270200.0
2019-02-13,246.03624859502852,246.8413648479182,245.61579505290536,246.00045776367188,65277200.0
2019-02-14,244.91801968992252,246.5819520637004,244.1039489183974,245.45477294921875,83234400.0
2019-02-15,247.22602816170678,248.16535320937362,247.02029230681626,248.1295623779297,97088700.0
2019-02-19,247.3334357653313,249.21203152652333,247.32448123109788,248.5590057373047,59120800.0
2019-02-20,248.5232593750982,249.51625733838685,248.022296775743,249.0600128173828,76610800.0
2019-02-21,248.4247976342912,248.7826240600063,247.21710955964718,248.17431640625,64214700.0
2019-02-22,248.7916149217034,249.90983985080476,248.15647080608954,249.7130584716797,78114600.0
2019-02-25,251.13534796547899,251.6541921358243,249.9723780726855,250.05288696289062,69030700.0
2019-02-26,249.70403585179915,250.75067881182883,249.4982726927991,249.87400817871094,56844100.0
2019-02-27,249.15835809796695,250.1155650438643,248.22801475468106,249.76669311523438,56921600.0
2019-02-28,249.55194912316048,249.99031174685732,248.97943230298569,249.3014678955078,69268300.0
2019-03-01,250.87599029042724,251.26960763195135,249.4267752150031,250.8581085205078,78880500.0
2019-03-04,251.91371974760702,252.1552465063105,247.65551044326227,249.9456329345703,106494600.0
2019-03-05,250.07080497302118,250.26761358958612,249.05992559250146,249.60560607910156,59114600.0
2019-03-06,249.72192215208347,249.73087668536957,247.77174492415404,248.09378051757812,75039800.0
2019-03-07,247.64648588473747,247.78962191252373,245.17746448154068,246.01837158203125,94885100.0
2019-03-08,244.16652465775047,245.6962479194424,243.7013531578135,245.52627563476562,85795800.0
2019-03-11,246.2420952292,249.24787087242785,246.215258921686,249.08685302734375,65098900.0
2019-03-12,249.64144501353428,250.54497937737827,249.45359089347113,250.02610778808594,79667500.0
2019-03-13,250.91168968232336,252.6113854192015,250.75064461009535,251.68101501464844,80639200.0
2019-03-14,251.7079194255833,252.12837303273284,251.08172993222647,251.5200653076172,67518400.0
2019-03-15,252.07087511860678,253.57138855973614,251.88216612584606,252.76272583007812,81309000.0
2019-03-18,252.97820238435347,253.97557347782973,252.75357246661895,253.67904663085938,62199800.0
2019-03-19,254.73942165972792,255.5031417462448,252.8525241186721,253.74205017089844,90268100.0
2019-03-20,253.5264593513431,254.7304731119043,251.87318549711011,252.9783477783203,84609200.0
2019-03-21,252.16062832801063,256.23988877632723,252.11568588232552,255.8355712890625,79550400.0
2019-03-22,254.47886913237073,254.99999873616272,250.8488401747913,250.9117431640625,122659300.0
2019-03-25,250.57030774799213,251.7563609170328,249.46514552195487,250.7230682373047,85575200.0
2019-03-26,252.47515272202335,253.54439382873687,251.19027556711794,252.5919647216797,68125900.0
2019-03-27,252.58301106957472,253.16707116109836,249.7257232922533,251.27117919921875,72224700.0
2019-03-28,251.90013293967937,252.67284711720208,250.75002822896835,252.2235870361328,56238500.0
