Date,Open,High,Low,Close,Volume
2018-02-13,149.55545699590942,151.49637145642114,149.32822143193087,151.1934051513672,31785600.0
2018-02-14,150.30341699623577,154.26100554545883,149.59332211278897,154.02430725097656,52107400.0
2018-02-15,155.4066111061937,156.88360595703125,153.79706580584292,156.88360595703125,51633900.0
2018-02-16,156.37235439090412,157.88721470724101,155.91788329377826,156.18299865722656,62256300.0
2018-02-20,155.63389716158724,157.81151033235574,155.56761469185628,156.49546813964844,36785600.0
2018-02-21,157.26233956795636,158.79613976576488,155.9557604679469,156.05044555664062,41161800.0
2018-02-22,156.7321270636874,157.56530963408434,155.63385802179278,156.03150939941406,37074400.0
2018-02-23,157.29074686325617,159.22219848632812,156.6469200242878,159.22219848632812,50096900.0
2018-02-26,159.97014165303418,161.33351135253906,159.83759121918314,161.33351135253906,39266700.0
2018-02-27,161.3809230432414,161.64602402454346,159.260115192825,159.33584594726562,42209900.0
2018-02-28,160.2447606261022,160.76549981294153,158.20916087845245,158.3133087158203,42936300.0
2018-03-01,158.39852550125303,159.12756040359994,154.32731133134888,155.7285614013672,76809900.0
2018-03-02,153.853889768467,157.43276678702014,153.3426278144954,157.158203125,57445100.0
2018-03-05,156.41969057526578,159.30739790198226,155.83266904374514,158.90028381347656,38540200.0
2018-03-06,159.6766728578498,160.11220410137696,158.56892650962502,159.57252502441406,29480900.0
2018-03-07,158.35116677849038,160.07433738139287,158.07660310006253,159.9417724609375,34609400.0
2018-03-08,160.60453774817742,160.93590670541016,159.96071084932066,160.82229614257812,25828400.0
2018-03-09,161.9679068851201,163.9467010498047,161.73120860378702,163.9467010498047,38310500.0
2018-03-12,164.4295908204173,165.19649108257738,164.06034201097285,164.81777954101562,37635000.0
2018-03-13,165.1964900822596,165.8876595894575,162.1572916952937,162.57388305664062,55638900.0
2018-03-14,163.4259504721992,163.54903819286736,161.83533062087452,162.54542541503906,40536400.0
2018-03-15,162.6590194700723,163.35017422647283,161.8068972109897,162.40338134765625,28810400.0
2018-03-16,162.67798479616,163.0377563224348,161.84480230957922,161.92054748535156,31176700.0
2018-03-19,160.36244789195098,160.4762427472598,157.08122301713536,158.46578979492188,71395100.0
2018-03-20,158.5321565972779,159.35719819366201,158.0010946745317,158.9873504638672,34075700.0
2018-03-21,158.5701591166521,160.040058052668,157.6028591149209,158.29513549804688,43863500.0
2018-03-22,156.1044432107827,157.2045083655402,154.18881450616752,154.38796997070312,66607300.0
2018-03-23,154.20784318946798,154.86219278595863,150.24381880175812,150.31968688964844,80110400.0
2018-03-26,153.36377380983046,156.09496608094653,150.93605377788413,155.90528869628906,57481500.0
2018-03-27,157.06228097261555,157.06228097261555,149.53254464160668,150.86021423339844,78889100.0
2018-03-28,149.9972322715701,151.5240429076196,147.9772863852109,149.12477111816406,89369700.0
2018-03-29,149.9308198125427,153.3542880613637,148.53677503305576,151.85592651367188,68692600.0
2018-04-02,150.77485088321868,151.48609771795935,145.92888853703812,147.4746551513672,85549400.0
2018-04-03,148.7643837909705,149.7601322568049,146.45995098494458,149.1342315673828,64090000.0
2018-04-04,146.25128897206122,151.95074064099146,146.08058223981035,151.48606872558594,65768700.0
2018-04-05,152.9939313539573,153.23101362262636,151.23951677766496,152.34906005859375,43054900.0
2018-04-06,150.67054485573146,152.16890669763632,147.8255573137145,148.53680419921875,59870900.0
2018-04-09,149.81702306440727,152.5671860613218,149.32390236456325,149.57994079589844,41810400.0
2018-04-10,151.93179793764102,153.37324762252294,150.8507034388034,152.880126953125,48296800.0
2018-04-11,151.92233139222267,153.62932680636436,151.8275071566539,151.99819946289062,41622100.0
2018-04-12,152.9180432750942,154.3595073316183,152.83269714242965,153.8284454345703,30467900.0
2018-04-13,154.59656578507054,154.82415543716206,152.36798730601302,153.0318145751953,44604900.0
2018-04-16,154.10346453326406,154.757813867154,153.13616488880277,154.19830322265625,28180800.0
2018-04-17,155.75356349817457,157.85885508079815,155.44061318504376,157.5174560546875,35536100.0
2018-04-18,157.5174915772263,158.3709820998015,156.76830337886395,157.8399200439453,29573900.0
2018-04-19,157.04331121318657,157.41315899859802,155.84840723696925,156.3889617919922,34705700.0
2018-04-20,155.9906305084734,156.10442534927176,153.37323340730254,153.91378784179688,49197100.0
2018-04-23,154.6630320119754,155.26996222419862,152.69999775929938,153.52503967285156,33040600.0
2018-04-24,154.25519562567263,154.49227787108146,149.2574978407564,150.272216796875,70256800.0
2018-04-25,150.53779898935915,151.07833916828005,148.38508741667732,150.4524383544922,52089300.0
2018-04-26,152.396489835845,154.1319338977122,151.90335463156612,153.61984252929688,43005500.0
2018-04-27,155.87683436567752,155.91477562938294,152.84218443509744,153.7146453857422,51043400.0
2018-04-30,154.07508842303457,155.03289596767868,152.24480504184513,152.6241455078125,35615300.0
2018-05-01,152.22582996951934,154.3880197107982,151.86546018918705,154.36904907226562,36513500.0
2018-05-02,154.63453695834895,155.11819404857624,153.27843332420161,153.4586181640625,38646800.0
2018-05-03,152.68103086415388,154.00868621395983,150.9930057178186,153.439697265625,60337100.0
2018-05-04,152.7758676455192,156.7114287519019,152.6620582810149,156.35105895996094,41543200.0
2018-05-07,157.08120436982844,158.16229877798284,156.9579169776442,157.65020751953125,32500200.0
2018-05-08,157.318306916782,157.83039824135489,156.341529144273,157.489013671875,26040200.0
2018-05-09,157.77351906623613,159.3193002407522,157.21400832994246,159.20550537109375,29122700.0
2018-05-10,159.71759869881342,160.96940016171084,159.59431127494645,160.8555908203125,27067600.0
2018-05-11,160.66590089887276,161.08316798310292,160.00207347866677,160.70384216308594,24688800.0
2018-05-14,161.07373581193826,161.99361638153667,160.71336605096172,160.97889709472656,21821700.0
2018-05-15,159.70812026357098,159.793466416665,158.35200201509426,159.19601440429688,49361600.0
2018-05-16,159.40462967549436,160.61848972573048,159.32876161356043,160.24864196777344,22941200.0
2018-05-17,159.68911483022399,160.84607733234424,158.85458070532368,159.63221740722656,27480200.0
2018-05-18,159.01582429964716,159.56585694092237,158.57012291362952,158.8072052001953,26217900.0
2018-05-21,160.04003802270097,160.7418068726531,159.0158407026449,159.69863891601562,22954600.0
2018-05-22,160.42885665512952,160.69438768612574,159.20551829592233,159.49000549316406,19477700.0
2018-05-23,158.2760939197653,160.8555497880315,158.25713775966346,160.8365936279297,26557800.0
2018-05-24,160.7891845703125,161.07368616389854,159.16753561611853,160.7891845703125,27696500.0
2018-05-25,160.77026982433006,161.52893618083036,160.46681196394422,160.95045471191406,27460500.0
2018-05-29,160.22021088339542,161.14009133882874,159.2813742631577,160.2391815185547,41220500.0
2018-05-30,160.81765366711244,161.6711440857028,160.4762546056055,161.3866424560547,22665800.0
2018-05-31,161.38657460652203,162.35387395251567,160.8650053868563,161.2822723388672,35670900.0
2018-06-01,162.0883957948387,163.9091857928924,162.040976449349,163.81436157226562,45543300.0
2018-06-04,164.23163895403206,165.33170426571945,164.12733663672074,165.2937774658203,20459600.0
2018-06-05,165.68257423165159,166.08087069510148,165.07564422015375,165.80584716796875,24779300.0
2018-06-06,165.9765394666918,166.80158103553387,165.1420053471769,166.77313232421875,25036600.0
2018-06-07,166.80163558980976,166.83956239385043,164.5825485593433,165.4170684814453,39600300.0
2018-06-08,164.63938367640765,165.84376545135885,164.23159471796788,165.42649841308594,31780300.0
2018-06-11,165.3032805584864,166.28005859516657,165.27483183666905,165.87228393554688,22319700.0
2018-06-12,166.09986429563205,166.90594995571973,165.91969389111992,166.74473571777344,22511800.0
2018-06-13,167.00077576594205,167.98703175433457,166.36538247617995,166.73524475097656,37858600.0
2018-06-14,167.50342863908438,168.69831848863998,167.38014118503395,168.42330932617188,35916000.0
2018-06-15,167.7878315136748,168.16717176986268,167.01020931160426,167.8352508544922,49615700.0
2018-06-18,166.77846986555994,167.88087504484002,166.25576962895227,167.7383270263672,31633200.0
2018-06-19,165.61903637051,167.3011610485608,165.08683774911597,167.26315307617188,38236000.0
2018-06-20,168.03298105584255,169.14489940249942,167.88092012775402,168.45114135742188,33038000.0
2018-06-21,168.8787998280276,169.04987199725568,166.66446150735655,166.9875946044922,43469400.0
2018-06-22,167.54826041138,167.61477798711653,166.01818215354544,166.61691284179688,30073200.0
2018-06-25,165.105854265904,165.3529568706742,161.38044896848186,162.86300659179688,77799700.0
2018-06-26,163.46175770033645,164.46913597990505,162.86302685438105,163.52828979492188,39008100.0
2018-06-27,164.22200610521307,164.96328482068498,161.1903591656505,161.3043975830078,52843500.0
2018-06-28,161.10482759536131,163.24313489216246,160.77219621532913,162.69192504882812,46407700.0
2018-06-29,163.47123440927925,164.33606451632326,162.8915148816409,163.1291046142578,36408500.0
2018-07-02,161.59900060781902,164.26952096134607,161.2473724995618,164.2220001220703,31770000.0
2018-07-03,164.83971863488026,164.83971863488026,162.15971455994944,162.32127380371094,25512700.0
2018-07-05,163.37620229990637,164.46910923652052,162.53988182584095,164.3360595703125,31626200.0
2018-07-06,164.71621677858695,167.01608365001005,164.41209496022037,166.8925323486328,37005600.0
2018-07-09,167.7573500489949,168.43209671893888,167.09210174717504,168.3940887451172,27362100.0
2018-07-10,168.70770803092606,168.89777690169586,167.93791967844686,168.51763916015625,23902500.0
2018-07-11,167.19664189546,168.28006501184498,167.07310509376168,167.66232299804688,30280600.0
2018-07-12,168.40358656265124,170.55140686035156,168.28954814023365,170.55140686035156,27930100.0
2018-07-13,170.54190881590372,170.96956743847082,170.06672934608991,170.6939697265625,28049800.0
2018-07-16,170.73197870223444,171.01708928605575,170.000212755396,170.28530883789062,21405300.0
2018-07-17,168.47960426304041,171.6823087284154,168.47960426304041,171.32118225097656,31034100.0
2018-07-18,171.34023777022657,171.4828003376979,170.47542200008232,170.99810791015625,23220800.0
2018-07-19,170.38038152756448,170.9506027989385,169.9432244539965,170.14279174804688,31094100.0
2018-07-20,170.65591558658605,171.22612209532394,169.91462247297824,170.10470581054688,35897300.0
2018-07-23,169.60108285944463,170.72249958055676,168.91682318166056,170.64646911621094,22184700.0
2018-07-24,172.40461516783964,173.012844296623,170.64644536520387,171.34971618652344,36900300.0
2018-07-25,171.42579593071397,173.84920027260466,171.3402525823044,173.7446746826172,35026600.0
2018-07-26,171.38770399704794,171.93891384598405,170.88401498878858,171.1121063232422,40873500.0
2018-07-27,172.1955379971898,172.30957642912713,167.83339395966874,168.80274963378906,59456100.0
2018-07-30,168.8122360860422,168.90726326401,165.61902997957318,166.41732788085938,60193000.0
2018-07-31,167.0730837237674,168.33706269655016,166.14173613904717,167.69081115722656,47285100.0
2018-08-01,168.08048757252087,168.83126477626385,167.3582199776968,168.32757568359375,37101900.0
2018-08-02,167.13960311698702,170.8175016571464,167.06357267028005,170.617919921875,47178200.0
2018-08-03,170.94105850010166,171.15013862774498,170.19028131543817,171.14064025878906,28934400.0
2018-08-06,171.02659371457545,172.19553109908531,170.81751359684836,172.14801025390625,24808800.0
2018-08-07,172.63269075814264,173.09837184602304,172.26205136209944,172.77525329589844,29895700.0
2018-08-08,172.53767460460136,173.29796468395503,172.07199348693206,172.98434448242188,22680700.0
2018-08-09,172.8798370361328,173.56409678653213,172.6232360044006,172.8798370361328,18852900.0
2018-08-10,171.7108079721165,172.22400980585118,170.9125101211107,171.5587615966797,33818500.0
2018-08-13,171.87243301242074,172.974838444637,171.29271343541296,171.36874389648438,26089200.0
2018-08-14,172.0244514770634,172.64219343487977,171.1026022257104,172.44261169433594,20913000.0
2018-08-15,171.0741341528939,171.61584579350964,169.27795605723082,170.33285522460938,58528000.0
2018-08-16,171.64431655746912,172.00545756947528,170.56090802277626,170.89353942871094,27711800.0
2018-08-17,170.44685604746917,171.3591923718742,169.42046680652018,170.93153381347656,36092600.0
2018-08-20,171.31170922125713,171.37824131232222,170.11426209403405,170.77951049804688,24939000.0
2018-08-21,171.29269984935166,172.43312767231455,171.18815978633603,171.40673828125,26258700.0
2018-08-22,171.04560154990082,172.27157272896844,170.8270230494858,172.07199096679688,18042400.0
2018-08-23,171.76788617728147,173.01285411298045,171.53979480304895,171.8249053955078,25776200.0
2018-08-24,172.39505864001111,173.56401025660765,172.35705067341766,173.42144775390625,23136100.0
2018-08-27,174.29579312382256,175.1891326904297,174.02019546030448,175.1891326904297,29343600.0
2018-08-28,175.65485039745442,175.83542092220546,175.07513084493502,175.44577026367188,20277000.0
2018-08-29,175.74983967276864,177.5650283965288,175.68332209982307,177.47000122070312,29175600.0
2018-08-30,177.12789298155053,178.21130152645128,176.56717022043534,177.15640258789062,29315500.0
2018-08-31,176.9378058829727,177.88816474452395,176.74773701092755,177.3844757080078,28653200.0
2018-09-04,176.84278502857953,177.14689233447373,175.6738476473947,176.62420654296875,29063500.0
2018-09-05,176.31058790432024,176.33909751132992,173.74462176416577,174.3433380126953,42623300.0
2018-09-06,174.41934728010858,174.6284273736687,171.61579175451047,172.78472900390625,46091400.0
2018-09-07,171.53980251448598,173.60207984056728,171.4827832936964,172.11952209472656,46629500.0
2018-09-10,173.10791199698303,173.20295371176005,171.75840375486166,172.6992645263672,26132000.0
2018-09-11,172.0054845249532,174.31484998660366,171.55881462473369,174.0297393798828,30116500.0
2018-09-12,173.77317206943195,173.89670889496466,172.02450025577855,173.51657104492188,36204000.0
2018-09-13,174.59993209740236,175.70235186275892,174.5239016479303,175.36972045898438,31133200.0
2018-09-14,175.49326026510477,175.7688579377419,174.16274923842084,174.8565216064453,31224100.0
2018-09-17,174.5619254580891,174.68547676235534,172.17652970747025,172.3380889892578,33071200.0
2018-09-18,172.48063507699746,174.60942964693217,172.39509175841403,173.76361083984375,31877300.0
2018-09-19,173.79214400507163,174.20080591180093,172.49965519754616,173.63058471679688,31843400.0
2018-09-20,174.82804063851455,175.7878979675069,174.40988037595886,175.55030822753906,33295800.0
2018-09-21,176.0254755526097,176.2725636446367,174.3718458561419,174.59043884277344,38605400.0
2018-09-24,173.32415487436052,175.14261005146878,172.61010316342035,175.07595825195312,34945600.0
2018-09-25,174.99982606105374,175.44729971843907,174.40001785489423,175.3140106201172,25277500.0
2018-09-26,175.46632030733468,177.07531924815777,175.0950139769463,175.43775939941406,36210600.0
2018-09-27,176.15187607384078,177.55141918744036,176.05666332740083,176.9230499267578,33113300.0
2018-09-28,176.42794431510183,177.35145261798053,176.10424426783513,176.8849334716797,28076800.0
2018-10-01,177.9131495717101,178.5415186696014,176.79923045858732,177.2467041015625,27371300.0
2018-10-02,177.0943650072503,178.2082840917509,176.4374495426125,176.84683227539062,25618600.0
2018-10-03,177.58944852684127,178.00836125632804,176.76115305644254,177.03724670410156,29128700.0
2018-10-04,176.32322499010417,176.43748318056393,172.38165881370793,173.63839721679688,80557300.0
2018-10-05,173.61938442922573,174.2001473712976,169.87774395917555,171.5153045654297,83325600.0
2018-10-08,170.91543013302953,171.98174275917265,168.44956039394356,170.46795654296875,66864500.0
2018-10-09,170.59174463519832,172.34356292550575,170.18236187071406,171.0201873779297,49097900.0
2018-10-10,169.95385251161585,170.0585806953768,163.2798532444409,163.4988250732422,114471100.0
2018-10-11,162.82282228314375,165.08873631604672,159.7666748171022,161.47088623046875,143084500.0
2018-10-12,165.8218568361367,166.47878677388903,162.73714803046397,165.9646759033203,102078400.0
2018-10-15,165.38394484477124,165.69811489230906,163.3369873765282,163.95584106445312,64885300.0
2018-10-16,165.67911938165886,169.1351213900897,165.3744502035727,168.72573852539062,71979700.0
2018-10-17,169.5444552941801,169.71582074711415,167.05955453469255,168.7923126220703,66987600.0
2018-10-18,168.1544537972353,168.211575623605,164.17481160097051,164.87933349609375,82486200.0
2018-10-19,166.21218433477785,167.63077217469137,164.12715119428742,164.72695922851562,82923700.0
2018-10-22,165.71716064642507,166.8501253052679,164.3176177769631,165.57435607910156,52909300.0
2018-10-23,162.46106529729448,165.78379157683545,160.72830714656826,164.9650115966797,77567000.0
2018-10-24,164.77466852317522,165.05076227468797,157.1295373891402,157.4151611328125,102997400.0
2018-10-25,159.86196459602604,163.83209195657867,159.14791259893187,162.86097717285156,83481100.0
2018-10-26,157.28175666193107,161.81361326904715,156.35824880009858,158.67178344726562,130970900.0
2018-10-29,161.09961840488236,161.7184575073842,152.41673835569682,155.40623474121094,111871900.0
2018-10-30,154.94927310151905,158.08157459580573,154.24473661453348,157.9673309326172,92584000.0
2018-10-31,160.53786450482394,163.04181053584207,160.46169724420298,161.68035888671875,73828600.0
2018-11-01,161.91839536885564,163.98438352865588,160.69021812060242,163.81300354003906,52706800.0
2018-11-02,163.30838653211322,164.27950093295797,160.1570406184769,161.26144409179688,75966800.0
2018-11-05,161.47094174744802,161.52806357492466,159.07172330146813,160.8616180419922,39573500.0
2018-11-06,160.87112931316187,162.98472403927326,160.63311201992792,162.08026123046875,34410400.0
2018-11-07,164.0225203896068,167.1643524169922,163.6321684363641,167.1643524169922,51169600.0
2018-11-08,166.38361635427236,166.89774188294302,165.30778798395005,166.09800720214844,40296500.0
2018-11-09,164.5461280544262,164.9459953908708,162.00410493368454,163.29891967773438,50602700.0
2018-11-12,162.15638034076258,162.4610348313479,158.2148011892867,158.3576202392578,62578400.0
2018-11-13,159.10024457414596,161.35664336181196,158.0434474468683,158.4909210205078,64128100.0
2018-11-14,160.06185464209588,160.61405647097243,156.37735182325446,157.2818145751953,75270700.0
2018-11-15,156.9962068338639,160.4617381753091,155.62523937523443,160.03330993652344,73254300.0
2018-11-16,158.47189742410555,160.24274651594462,157.83401287589223,159.47157287597656,65390700.0
2018-11-19,158.70991256763992,158.90032347796026,153.79723263330044,154.2923126220703,67280500.0
2018-11-20,150.77921391160965,153.6449518690515,149.59865724960565,151.53135681152344,102652800.0
2018-11-21,153.61635728282297,154.20663548445114,151.59796088344277,152.68331909179688,42965800.0
2018-11-23,151.46469078800388,153.13081194571666,151.46469078800388,151.57894897460938,23503700.0
2018-11-26,153.70208287232188,155.15874786001842,153.0546681403313,155.08258056640625,42012600.0
2018-11-27,154.23517374890815,155.9965071613296,153.4544702172646,155.6061553955078,36608100.0
2018-11-28,156.7296156515834,160.6140594482422,155.6347419622156,160.6140594482422,70141000.0
2018-11-29,159.93808831482045,161.14720557409555,158.824169246102,160.0904083251953,44885700.0
2018-11-30,160.3093987603254,161.34715058661743,159.50964968020662,161.25193786621094,36722800.0
2018-12-03,164.8127117446104,165.00312269293354,161.38525656509674,164.07009887695312,50771700.0
2018-12-04,163.21319219049573,163.6701957996208,157.58647507956982,157.77688598632812,70594700.0
2018-12-06,154.59696694011802,158.9098382941197,154.01620427626648,158.8907928466797,71715500.0
2018-12-07,158.19578604742492,159.10976413774634,153.1498175210185,153.6448974609375,80432200.0
2018-12-10,153.3592534740917,155.92983648661883,151.76930022364928,155.25387573242188,73960800.0
2018-12-11,157.78643331612122,157.8245242216189,154.45419092884492,155.76805114746094,59058300.0
2018-12-12,158.04342426634625,159.56674019072375,157.053279084693,157.1389617919922,53780000.0
2018-12-13,158.16719894389055,158.8241287591798,156.16784859539428,157.1865692138672,46378500.0
2018-12-14,155.3871797004755,155.95841235394641,152.9974773387515,153.35926818847656,56547400.0
2018-12-17,152.70233140647522,153.9209784451926,148.68459945690375,149.8842010498047,74834100.0
2018-12-18,151.04573876680175,152.28343135366674,149.51290711876385,150.82676696777344,63642100.0
2018-12-19,150.59830746038915,153.0165714982704,145.9902957626341,147.12326049804688,81856500.0
2018-12-20,146.7614342935479,148.39899417763428,143.18165999183972,144.99058532714844,99002100.0
2018-12-21,145.71420758418486,146.70435325265942,139.6876072416377,140.4968719482422,141129400.0
2018-12-24,139.47616993139565,141.29027089150622,136.9746168125307,137.01280212402344,56163300.0
2018-12-26,138.52141549313833,145.64416544407572,137.57616486914978,145.5677947998047,98982100.0
2018-12-27,143.57223514865748,146.25520145410403,140.43097223017398,146.13108825683594,85824300.0
2018-12-28,147.18135163205488,148.55625603731846,144.86121137491256,146.05470275878906,77856600.0
2018-12-31,147.4868899125622,147.97382914407197,145.80645931746204,147.286376953125,53015300.0
2019-01-02,144.16419755857441,148.7090069068481,144.05916974782303,147.8783416748047,58576700.0
2019-01-03,145.70134972535922,146.33150173925642,142.73194429645292,143.04702758789062,74820200.0
2019-01-04,145.45315339882367,149.90249200849834,144.88028637457657,149.16729736328125,74709300.0
2019-01-07,149.53962981806083,151.6783707367254,149.05269078001254,150.94317626953125,52059300.0
2019-01-08,152.32766386092172,152.8719028463536,150.09345181006177,152.30857849121094,49388700.0
2019-01-09,152.9005683132982,154.21818746942017,152.26085867678609,153.54983520507812,46491700.0
2019-01-10,152.3849382274102,154.0749110105982,151.52561595745055,153.98898315429688,38943400.0
2019-01-11,153.08197885867077,153.58801803412675,152.56638242810163,153.4257049560547,30176600.0
2019-01-14,152.1272010319672,152.72872540501254,151.42064882504073,152.06991577148438,30710200.0
2019-01-15,152.76684931856983,155.2493164475894,152.68092146238382,155.0392608642578,40874200.0
2019-01-16,155.29710745586866,156.37602842910565,154.95338132265078,155.01068115234375,33812200.0
2019-01-17,154.5141275370947,156.92975226446188,154.2658866427386,156.23275756835938,39329000.0
2019-01-18,157.33078714646118,158.51473569452943,156.41419403807296,157.779541015625,57183200.0
2019-01-22,156.64335843180731,156.71974363041505,153.49253819192563,154.61920166015625,56711700.0
2019-01-23,155.41163785199,156.11817524401582,153.072398259532,154.8196563720703,38106100.0
2019-01-24,155.32570818269798,156.05136013983042,154.73374122312916,155.82220458984375,32417800.0
2019-01-25,157.07298460204183,158.1614479936636,156.53830287548863,157.68405151367188,36515900.0
2019-01-28,155.65038497839228,155.74585555297276,154.43779358621956,155.73631286621094,33491200.0
2019-01-29,155.82220221675243,155.86040209232712,153.7121180142405,154.26589965820312,30784200.0
2019-01-30,156.01316716442196,158.76297560995488,155.52622798926913,158.19009399414062,41346500.0
2019-01-31,159.16399442970734,161.35047861663324,158.94439611316838,160.55799865722656,37258400.0
2019-02-01,159.76549543367247,160.97808647874677,159.44086934884416,159.88006591796875,32143700.0
2019-02-04,159.9086996103543,161.86602783203125,159.7654865129804,161.86602783203125,26718800.0
2019-02-05,162.0856419364161,163.48918870370457,162.01881400744153,163.29823303222656,28156400.0
2019-02-06,163.336433581131,163.62285980503665,162.07609992001036,162.81129455566406,27970000.0
2019-02-07,161.3886695139231,161.78968085021774,159.4026982039502,160.6248321533203,42036200.0
2019-02-08,159.22128051998942,160.9685535140678,159.03988208214375,160.93991088867188,29020700.0
2019-02-11,161.52236525968118,161.91383397154402,160.3861590110485,160.78717041015625,21434100.0
2019-02-12,161.9615473186012,163.40327955776894,161.6751064940751,163.16458129882812,29722100.0
2019-02-13,163.8902265350124,164.37718033050018,163.09776109844697,163.27915954589844,26094100.0
2019-02-14,162.69678351716703,164.06214560456215,162.15255887516352,163.47972106933594,30326800.0
2019-02-15,164.7208806476588,164.7590659545719,163.40326173990624,164.16709899902344,32521700.0
2019-02-19,163.66107970618407,164.98824145894403,163.63243708028884,164.4917449951172,19487700.0
2019-02-20,164.6063173791591,165.25558423450155,163.57515369717936,164.46310424804688,32593000.0
2019-02-21,164.0239006034967,164.47265452701384,162.99273687391116,163.86158752441406,25207400.0
2019-02-22,164.21484986051362,165.18872821035853,164.12890741989287,165.07415771484375,27735400.0
2019-02-25,166.33448389576932,166.76413780344336,165.5610893791752,165.67567443847656,32608800.0
2019-02-26,165.27466714528026,166.3726732212991,164.9977690283467,165.8475341796875,21939700.0
2019-02-27,165.08368325701474,165.9430055910949,163.99521995569972,165.74249267578125,25162000.0
2019-02-28,165.22692527097536,165.9525626785042,164.89274190610905,165.360595703125,25085500.0
2019-03-01,166.55405969284945,166.7545580238204,165.35101143109554,166.50631713867188,31431200.0
2019-03-04,167.60435186972703,167.84305011269169,164.6731450219927,166.5349884033203,38063500.0
2019-03-05,166.65911865234375,167.1747004545302,165.83799610146548,166.65911865234375,22319900.0
2019-03-06,166.82144590102558,166.85008852752858,165.44654155293694,165.71388244628906,27194600.0
2019-03-07,165.29376305825457,165.35104830845088,163.0690935720583,163.68016052246094,39407400.0
2019-03-08,161.84698563581597,163.5178736898608,161.6846725445587,163.43194580078125,39303200.0
2019-03-11,164.10985707893892,166.94559400009027,164.0812144489465,166.8310089111328,30518400.0
2019-03-12,167.27019259820761,168.17724305933953,166.8691812754646,167.74758911132812,33953500.0
2019-03-13,168.61643477086477,169.88629652827095,168.37773654189635,169.0078887939453,42426100.0
2019-03-14,169.12250793924832,169.32300633336354,168.6737540128178,168.72149658203125,23751500.0
2019-03-15,169.380288424475,170.79339268806322,169.26571791569242,170.287353515625,38192000.0
2019-03-18,170.21460582613204,171.20940575625607,169.8702542496272,170.69287109375,32935100.0
2019-03-19,171.3911847843938,172.17554706017555,170.539872941083,171.266845703125,36893300.0
2019-03-20,171.27643039638477,172.99818903377553,170.49208260327035,171.9459991455078,50105000.0
2019-03-21,171.42942086898657,174.88249703098901,171.41028616962532,174.63380432128906,42428500.0
2019-03-22,173.87809422850606,174.34679937695483,170.6163220750158,170.79806518554688,70794500.0
2019-03-25,170.17637821261172,171.06594474665152,169.2389676295698,170.472900390625,46336500.0
2019-03-26,171.79294057157594,172.83555565918653,170.39639915673365,171.266845703125,33248100.0
2019-03-27,171.52503402478828,171.9076403369782,168.9232702345101,170.166748046875,37096700.0
2019-03-28,170.6068046705843,171.19984899382246,169.53549502976716,170.55897521972656,30368200.0
