date,score,vix_term_structure,garch_vix_gap,breadth_divergence,distribution_days,rsi_divergence,ma_distance_reversal,vix_spike,momentum_collapse,intraday_selloff,credit_acceleration,yield_curve_steepening,yield_surge
1996-01-02,14.528492536333168,15.019703272551805,0.0,49.22759409114044,80.0,100.0,0.0,6.999999999999992,0.0,0.0,0,0,0
1996-01-03,10.801091090992042,12.685455454960223,0.0,0.0,80.0,0.0,0.0,1.1999999999999922,0.0,0.0,0,0,0
1996-01-04,36.11894414219435,86.20881358917617,0.0,0.0,100.0,0.0,0.0,15.299999999999994,13.577723853318124,46.82596654284706,0,0,0
1996-01-05,31.424856884483717,79.11837428527271,0.0,0.0,100.0,0.0,0.0,10.600000000000005,23.06999966278034,3.3760258908466234,0,0,0
1996-01-08,25.19281858683787,59.30695927588048,0.0,0.0,100.0,0.0,0.0,9.2,10.057128705090568,0.0,0,0,0
1996-01-09,49.717996174469626,100.0,0.0,0.0,100.0,0.0,0.0,36.14166666666668,49.64879292009839,66.40608035237706,0,0,0
1996-01-10,49.133228920937334,100.0,0.0,0.0,100.0,0.0,0.0,36.19999999999998,60.14723753938833,41.876100510210634,0,0,0
1996-01-11,38.41682867277421,100.0,0.0,0.0,100.0,0.0,0.0,13.974999999999993,41.094835944416985,0.0,0,0,0
1996-01-12,39.58431511559366,100.0,0.0,0.0,100.0,0.0,0.0,12.158333333333346,51.55534944742324,2.5910794261913006,0,0,0
1996-01-15,34.78363885889729,100.0,0.0,0.0,100.0,0.0,0.0,4.125000000000001,21.59979240072896,13.352073085031618,0,0,0
1996-01-16,30.674219226442727,99.90363303459563,0.0,30.549630976180065,100.0,0.0,0.0,0.37499999999999944,0.0,0.0,0,0,0
1996-01-17,30.640031609036622,100.0,0.0,0.0,100.0,0.0,0.0,1.0416666666666665,0.0,5.135811779624447,0,0,0
1996-01-18,25.593976575571677,77.96988287785838,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1996-01-19,18.690678213525445,40.377722635787094,0.0,30.756684318401195,100.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1996-01-22,23.278588509393,68.25554397401321,0.0,30.98028494211611,80.0,0.0,0.0,0.0,0.0,12.598425196850405,0,0,0
1996-01-23,23.981121124545425,78.25643021043327,0.0,0.0,80.0,0.0,0.0,0.0,0.0,4.122938530734645,0,0,0
1996-01-24,12.962314321884445,34.811571609422224,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1996-01-25,18.266226561866876,53.31355956846659,0.0,0.0,60.0,0.0,0.0,2.400000000000002,0.0,13.443933102169451,0,0,0
1996-01-26,6.932881555850425,14.664407779252128,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1996-01-29,9.241786165733267,24.625597495332997,0.0,0.0,40.0,0.0,0.0,0.0,0.0,3.9583333333333233,0,0,0
1996-01-30,12.076940079353939,35.9979079439395,0.0,0.0,40.0,50.0,0.0,0.0,0.0,4.716981132075481,0,0,0
1996-01-31,13.026743413405265,41.7480487900537,0.0,0.0,40.0,50.0,0.0,0.0,0.0,2.2141706924315505,0,0,0
1996-02-01,15.6371537362084,47.57806716468126,0.0,0.0,40.0,50.0,0.0,6.500000000000003,0.0,2.3942537909018555,0,0,0
1996-02-02,24.947193202469162,73.16436458666315,0.0,0.0,60.0,50.0,0.0,10.40000000000001,0.981693735910838,17.48375124335145,0,0,0
1996-02-05,25.620321173974602,82.42313270282841,0.0,0.0,60.0,50.0,0.0,10.40000000000001,0.0,4.346182917611497,0,0,0
1996-02-06,33.25188236750867,100.0,0.0,0.0,60.0,50.0,0.0,23.058333333333337,0.0,20.988112927191658,0,0,0
1996-02-07,29.81283333333333,100.0,0.0,0.0,60.0,50.0,0.0,15.058333333333321,0.0,0.0,0,0,0
1996-02-08,25.516941463333175,97.82470731666587,0.0,0.0,40.0,50.0,0.0,6.600000000000001,0.0,0.0,0,0,0
1996-02-09,28.717014758819296,100.0,0.0,0.0,40.0,50.0,0.0,14.325000000000003,0.0,13.318934485241183,0,0,0
1996-02-12,25.434523239917976,100.0,0.0,0.0,40.0,50.0,0.0,3.8749999999999947,0.0,1.0252904989746876,0,0,0
1996-02-13,27.52803426367143,100.0,0.0,0.0,40.0,50.0,0.0,12.216666666666665,0.0,4.2545949625595645,0,0,0
1996-02-14,32.54416241528953,100.0,0.0,0.0,20.0,43.56208351205472,0.0,23.624999999999993,21.67205842969011,26.170924803865855,0,0,0
1996-02-15,34.85353933691411,100.0,0.0,0.0,40.0,18.918097999546905,0.0,23.87499999999998,29.7455204245356,19.311758771612737,0,0,0
1996-02-16,33.557642003419105,100.0,0.0,0.0,40.0,3.8635972995830534,77.29524219407824,12.508333333333328,41.93126106749689,6.789454204682022,0,0,0
1996-02-20,42.010948771557835,100.0,0.0,0.0,40.0,0.0,85.83498017168812,30.26666666666668,57.12972880594136,38.338344480023885,0,0,0
1996-02-21,26.4741943263389,100.0,0.0,0.0,40.0,0.0,0.0,1.958333333333336,15.71816148465821,0.0,0,0,0
1996-02-22,24.637728633955312,100.0,0.0,0.0,40.0,0.0,0.0,2.3333333333333357,0.0,1.5549412577747037,0,0,0
1996-02-23,27.09308593488216,100.0,0.0,0.0,60.0,0.0,0.0,3.2499999999999973,0.0,4.7260741860270326,0,0,0
1996-02-26,37.47654444526256,100.0,0.0,0.0,60.0,86.43859167489268,0.0,9.916666666666663,34.027018022338986,50.087243986786206,0,0,0
1996-02-27,39.077120326425906,100.0,0.0,0.0,60.0,100.0,0.0,32.558333333333316,34.59722361863182,5.20809903338045,0,0,0
1996-02-28,44.02345157062026,100.0,0.0,0.0,80.0,100.0,77.76773729880296,32.93333333333331,49.15015703551884,7.6365056210181415,0,0,0
1996-02-29,47.183281950856475,100.0,0.0,0.0,100.0,0.0,0.0,35.26666666666666,62.559068124039555,16.149205350808327,0,0,0
1996-03-01,35.48024347157327,100.0,0.0,40.07777438430216,100.0,100.0,0.0,14.733333333333327,3.3642665427222607,0.0,0,0,0
1996-03-04,34.348216728948714,100.0,0.0,40.635836447435246,100.0,100.0,0.0,11.525000000000034,0.0,0.0,0,0,0
1996-03-05,33.6396541694743,100.0,0.0,35.73270847371464,100.0,100.0,0.0,8.750000000000007,0.0,0.0,0,0,0
1996-03-06,34.17783852113436,100.0,0.0,33.049046060053236,100.0,0.0,0.0,10.666666666666663,0.0,14.627386665832889,0,0,0
1996-03-07,33.26919940239682,100.0,0.0,0.0,100.0,0.0,0.0,10.374999999999995,7.589995403052496,0.0,0,0,0
1996-03-08,60.16243054630169,100.0,0.0,0.0,100.0,0.0,0.0,68.21666666666664,55.03664522796181,100.0,0,0,0
1996-03-11,48.68539734484044,100.0,0.0,0.0,100.0,0.0,0.0,55.49999999999997,49.810748806464964,0.0,0,0,0
1996-03-12,47.49109976612665,100.0,0.0,0.0,100.0,0.0,0.0,46.50833333333334,47.85735329444463,12.972631306443958,0,0,0
1996-03-13,43.15101372902415,100.0,0.0,0.0,100.0,0.0,0.0,33.608333333333334,44.2860030437755,0.0,0,0,0
1996-03-14,33.84413019562713,100.0,0.0,57.91484311468984,100.0,0.0,0.0,12.208333333333332,0.0,0.0,0,0,0
1996-03-15,33.37684559051452,100.0,0.0,47.94276523081662,100.0,0.0,0.0,10.583333333333329,0.0,1.1207119070607194,0,0,0
1996-03-18,35.5746045921115,100.0,0.0,59.78035794186023,100.0,41.3754587647531,0.0,13.79166666666666,0.0,11.638452237001204,0,0,0
1996-03-19,36.80032421286247,100.0,0.0,56.36033253798149,100.0,0.0,0.0,20.325000000000028,0.0,15.020219526285425,0,0,0
1996-03-20,40.3471535339579,100.0,0.0,53.07399920803493,100.0,0.0,0.0,36.71666666666667,6.6933247979230615,4.223433242506794,0,0,0
1996-03-21,38.366068542575775,100.0,0.0,52.175211052515905,100.0,0.0,0.0,27.58333333333332,7.187731737890779,3.9978232783290566,0,0,0
1996-03-22,31.60381995317551,100.0,0.0,0.0,80.0,0.0,0.0,12.708333333333336,6.215281691093644,0.0,0,0,0
1996-03-25,33.19415863345123,100.0,0.0,0.0,80.0,0.0,0.0,16.0,5.749787818787988,11.583577712609957,0,0,0
1996-03-26,31.483333333333334,100.0,0.0,0.0,80.0,0.0,0.0,15.833333333333336,0.0,0.0,0,0,0
1996-03-27,34.23189328903726,100.0,0.0,0.0,80.0,0.0,0.0,17.708333333333357,8.65036382092721,15.14390823729228,0,0,0
1996-03-28,35.92487247616939,100.0,0.0,0.0,80.0,0.0,0.0,28.43333333333333,10.520727207007363,3.7730575740637167,0,0,0
1996-03-29,35.53917798815193,100.0,0.0,0.0,60.0,0.0,0.0,30.73333333333332,10.571639891860496,17.544143360959122,0,0,0
1996-04-01,29.805748380422347,100.0,0.0,0.0,60.0,1.074838042235342,0.0,17.249999999999975,0.0,0.0,0,0,0
1996-04-02,23.505629169571552,76.29897918119109,0.0,0.0,60.0,0.0,0.0,10.20833333333333,0.0,0.0,0,0,0
1996-04-03,20.2359882353606,70.50077451013634,0.0,0.0,40.0,0.0,0.0,9.708333333333325,0.0,0.0,0,0,0
1996-04-04,17.00707951064863,63.63769635869506,0.0,0.0,20.0,0.0,0.0,9.083333333333332,1.4298656215743222,1.1915546846452685,0,0,0
1996-04-08,40.037005529940515,100.0,0.0,0.0,40.0,0.0,0.0,27.866666666666667,35.74771914052421,65.7391921875712,0,0,0
1996-04-09,35.3455892701642,99.34990679386556,0.0,0.0,40.0,36.177581962287306,0.0,22.533333333333346,43.375047334862195,6.471782561284778,0,0,0
1996-04-10,53.9460928230878,100.0,0.0,0.0,40.0,0.0,0.0,64.81666666666666,78.17018187283131,69.05378141191326,0,0,0
1996-04-11,45.27173988685317,100.0,0.0,0.0,20.0,0.0,0.0,58.241666666666646,79.17919451261236,2.065974169336293,0,0,0
1996-04-12,26.649847393119167,94.19263534393627,0.0,0.0,20.0,0.0,0.0,14.083333333333329,20.86913069998908,0.0,0,0,0
1996-04-15,17.38740943714401,73.96621385238673,0.0,0.0,0.0,0.0,0.0,11.79166666666666,0.0,0.0,0,0,0
1996-04-16,14.129541844896952,59.418542557818085,0.0,0.0,0.0,0.0,0.0,10.20833333333333,0.0,0.0,0,0,0
1996-04-17,21.422366661329,79.27200301282534,0.0,0.0,20.0,0.0,0.0,12.791666666666668,0.0,9.42249240121582,0,0,0
1996-04-18,15.433753818732107,54.86247974422981,0.0,0.0,20.0,0.0,0.0,10.041666666666666,1.9391631016882904,0.0,0,0,0
1996-04-19,4.852732916947922,9.130331251406275,0.0,0.0,20.0,0.0,0.0,4.666666666666663,0.0,0.0,0,0,0
1996-04-22,7.0123431030521575,17.017138795684055,0.0,0.0,20.0,0.0,0.0,5.750000000000003,0.0,4.298941798941825,0,0,0
1996-04-23,3.641762006076381,3.5796433637152396,0.0,0.0,20.0,0.0,0.0,4.208333333333333,0.0,0.0,0,0,0
1996-04-24,5.438222553212433,0.0,0.0,0.0,40.0,0.0,0.0,3.7916666666666674,0.9616348299568145,5.988041983142253,0,0,0
1996-04-25,4.66,0.0,0.0,0.0,40.0,0.0,0.0,3.0000000000000027,0.0,0.0,0,0,0
1996-04-26,4.728260869565217,0.0,0.0,0.0,40.0,0.0,0.0,3.125,0.0,0.5095108695652065,0,0,0
1996-04-29,9.935482515545484,13.445816532529692,0.0,0.0,40.0,0.0,0.0,10.44166666666666,0.0,11.864406779661005,0,0,0
1996-04-30,13.792526066648929,24.575550141161038,0.0,0.0,40.0,49.77456764864778,0.0,16.825,1.432776744745956,6.14886731391587,0,0,0
1996-05-01,15.83916455655733,30.84221412833309,0.0,0.0,40.0,50.0,0.0,22.124999999999993,0.0,3.790271636133926,0,0,0
1996-05-02,48.132057695567795,100.0,0.0,0.0,60.0,0.0,0.0,57.95000000000002,31.518566841421958,66.07055007728667,0,0,0
1996-05-03,25.656954449108387,47.0119910793668,0.0,0.0,60.0,0.0,0.0,23.75,37.195850189641,2.426196357271186,0,0,0
1996-05-06,26.373901391122455,52.50241104512462,0.0,0.0,60.0,0.0,0.0,23.06666666666669,34.886765088758764,3.293413173652731,0,0,0
1996-05-07,27.003553501238404,49.620132953466296,0.0,0.0,60.0,0.0,0.0,19.958333333333343,47.21094071978249,6.890891045501039,0,0,0
1996-05-08,10.143626700505566,12.559800169194496,0.0,0.0,60.0,0.0,0.0,7.416666666666664,0.0,0.0,0,0,0
1996-05-09,21.124848184650304,51.06214016279525,0.0,0.0,60.0,0.0,0.0,15.358333333333318,0.0,19.169835234474004,0,0,0
1996-05-10,8.460222681359026,4.921946740128469,0.0,0.0,60.0,0.0,0.0,6.708333333333331,0.0,0.0,0,0,0
1996-05-13,5.0633333333333335,0.0,0.0,0.0,40.0,0.0,0.0,4.833333333333334,0.0,0.0,0,0,0
1996-05-14,4.825,0.0,0.0,0.0,40.0,0.0,0.0,3.7500000000000013,0.0,0.0,0,0,0
1996-05-15,7.193986876661533,4.051561900086191,0.0,0.0,40.0,0.0,0.0,6.624999999999999,0.0,11.577181208053682,0,0,0
1996-05-16,7.5860101770207296,8.222826702935567,0.0,0.0,40.0,0.0,0.0,8.125000000000018,0.0,1.924310455420157,0,0,0
1996-05-17,5.0358333333333345,0.0,0.0,0.0,40.0,0.0,0.0,4.708333333333337,0.0,0.0,0,0,0
1996-05-20,10.881456928475966,11.81044119995632,0.0,0.0,40.0,0.3711054644647523,0.0,16.500000000000007,0.0,11.07072042300066,0,0,0
1996-05-21,10.521433592628139,17.664678511663904,0.0,0.0,40.0,0.0,0.0,12.433333333333334,0.0,3.164556962025305,0,0,0
1996-05-22,4.012233999062884,0.6861699953144192,0.0,0.0,20.0,50.0,0.0,6.25,0.0,0.0,0,0,0
1996-05-23,12.52488314316547,22.109789979921388,0.0,0.0,20.0,47.41767069174661,0.0,19.441666666666684,0.0,16.894772169963204,0,0,0
1996-05-24,4.319423624065273,1.7408322385031871,0.0,0.0,20.0,50.0,0.0,6.416666666666663,0.45838853613822117,0.0,0,0,0
1996-05-28,21.119686780977958,47.13102005033801,0.0,0.0,20.0,34.30450789886644,0.0,21.366666666666692,12.425496227537636,37.93070644593912,0,0,0
1996-05-29,27.719799219482173,54.49015530805092,0.0,0.0,40.0,100.0,0.0,29.62499999999998,33.915047744484724,11.191399388612206,0,0,0
1996-05-30,9.520434273245725,17.73141510936728,0.0,0.0,20.0,8.84441644835448,0.0,8.416666666666666,15.646464770938895,0.0,0,0,0
1996-05-31,16.94073246060489,19.707413035020856,0.0,0.0,40.0,0.0,0.0,13.925000000000011,38.04788215538335,12.369064667511013,0,0,0
1996-06-03,18.370700586321544,45.70256719948158,0.0,0.0,40.0,0.0,0.0,11.916666666666664,12.502476717112687,12.289981331673912,0,0,0
1996-06-04,10.639281718549844,23.204741926082548,0.0,0.0,40.0,0.0,0.0,9.083333333333332,0.0,0.0,0,0,0
1996-06-05,9.682300178517862,18.841500892589316,0.0,0.0,40.0,0.0,0.0,8.699999999999992,0.0,0.0,0,0,0
1996-06-06,21.28748412981144,45.08928711855986,0.0,0.0,60.0,0.0,0.0,19.53333333333333,0.0,24.653667159576695,0,0,0
1996-06-07,12.426528728041305,22.966550510172453,0.0,0.0,40.0,0.0,0.0,8.750000000000007,14.678604815437035,0.0,0,0,0
1996-06-10,20.203348426559387,46.909545059611126,0.0,0.0,40.0,91.84942917824434,0.0,17.583333333333353,6.470644723837404,14.9178496927815,0,0,0
1996-06-11,19.94124643255209,44.857119275723925,0.0,0.0,40.0,0.0,0.0,17.56666666666667,22.935438965022037,1.5443605660971547,0,0,0
1996-06-12,20.27438273803571,56.133604932857395,0.0,0.0,40.0,0.0,0.0,14.100000000000001,12.015143891543678,4.796163069544368,0,0,0
1996-06-13,22.813991125686567,60.03422974598826,0.0,0.0,40.0,0.0,0.0,23.2,12.015143891543678,1.7647058823529558,0,0,0
1996-06-14,36.243268463470905,100.0,0.0,0.0,40.0,0.0,0.0,37.93333333333333,13.907200759267546,26.12498789290996,0,0,0
1996-06-17,24.756741805442147,70.13050696815688,0.0,0.0,40.0,0.0,0.0,22.216666666666683,13.45806784022674,1.1678115739327533,0,0,0
1996-06-18,26.686092241747254,70.29530696841518,0.0,0.0,40.0,0.0,0.0,18.87499999999999,26.03445134903737,13.625652158616997,0,0,0
1996-06-19,25.291910042019357,73.91771625821282,0.0,0.0,40.0,0.0,0.0,18.949999999999978,17.201653291635477,1.2893982808022901,0,0,0
1996-06-20,19.215866727339886,55.32158834911125,0.0,0.0,40.0,0.0,0.0,12.374999999999996,10.271283553013655,1.172277445323222,0,0,0
1996-06-21,9.02964156474081,16.898207823704052,0.0,0.0,40.0,0.0,0.0,7.500000000000003,0.0,0.0,0,0,0
1996-06-24,10.201235967928088,21.555810641328215,0.0,0.0,40.0,0.0,0.0,7.958333333333334,0.0,1.740506329113915,0,0,0
1996-06-25,6.798314359395214,6.659231065048732,0.0,0.0,40.0,0.0,0.0,5.958333333333332,0.0,1.9454351631516726,0,0,0
1996-06-26,10.34560823503714,1.2546818279393943,0.0,0.0,60.0,0.0,0.0,5.125000000000002,15.8733147334027,11.295511926336378,0,0,0
1996-06-27,6.174166666666666,0.0,0.0,0.0,60.0,0.0,0.0,0.7916666666666646,0.0,0.0,0,0,0
1996-06-28,6.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1996-07-01,6.146198830409356,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,1.8274853801169528,0,0,0
1996-07-02,6.769231978713111,0.0,0.0,0.0,60.0,0.0,0.0,0.7916666666666646,0.0,7.438316400580555,0,0,0
1996-07-03,6.015030944427001,0.0,0.0,0.0,40.0,0.0,0.0,1.075000000000017,11.542236750693435,3.475502085460621,0,0,0
1996-07-05,34.50726672787937,39.58759122897942,0.0,0.0,60.0,0.0,0.0,32.80833333333334,55.14391838275201,77.54007198740487,0,0,0
1996-07-08,34.11902070199833,52.14907451874652,0.0,0.0,60.0,0.0,0.0,36.48333333333336,70.17556622154575,6.750610701434234,0,0,0
1996-07-09,21.634892176306778,21.201747266078414,0.0,0.0,60.0,0.0,0.0,19.20833333333334,55.14391838275201,0.0,0,0,0
1996-07-10,21.694640466201257,24.365377638802595,0.0,46.878869508092706,60.0,0.0,0.0,19.291666666666657,43.1845982302097,0.32278889606196853,0,0,0
1996-07-11,45.08876478288955,100.0,0.0,0.0,80.0,0.0,0.0,33.07499999999998,32.40239503658482,69.99941785166902,0,0,0
1996-07-12,31.397161485139623,80.15653350555102,0.0,0.0,60.0,0.0,0.0,19.57499999999998,38.91811372330323,0.0,0,0,0
1996-07-15,62.90078437620548,100.0,0.0,0.0,80.0,0.0,0.0,71.65833333333332,89.11092168719502,94.39414029420996,0,0,0
1996-07-16,55.6593659025239,100.0,0.0,0.0,80.0,0.0,0.0,71.31666666666669,92.07460950659406,0.0,0,0,0
1996-07-17,39.7282864528642,100.0,0.0,0.0,80.0,0.0,0.0,35.849999999999994,29.548357329724606,0.0,0,0,0
1996-07-18,33.95398092493809,100.0,0.0,0.0,80.0,0.0,0.0,24.774999999999995,3.8729301918314363,0.0,0,0,0
1996-07-19,27.680540953136337,78.61145278119461,0.0,0.0,80.0,0.0,0.0,13.58333333333334,0.0,12.123963294550972,0,0,0
1996-07-22,42.43298540037997,100.0,0.0,0.0,80.0,0.0,0.0,29.808333333333323,29.097511906922556,51.155943989333764,0,0,0
1996-07-23,50.1953312398008,100.0,0.0,0.0,100.0,0.0,0.0,54.758333333333354,40.0583142903459,36.76146310903124,0,0,0
1996-07-24,51.09869769221076,100.0,0.0,0.0,100.0,0.0,0.0,66.10000000000002,50.43613609392894,0.0,0,0,0
1996-07-25,42.04018502955285,100.0,0.0,0.0,100.0,0.0,0.0,43.758333333333326,18.564243817073223,0.0,0,0,0
1996-07-26,27.290232533219008,70.63866266609506,0.0,0.0,100.0,0.0,0.0,14.374999999999996,0.0,0.0,0,0,0
1996-07-29,41.242896444628144,100.0,0.0,0.0,100.0,0.0,0.0,25.374999999999996,11.340172906141976,52.32717458537118,0,0,0
1996-07-30,36.80647319019033,100.0,0.0,0.0,100.0,0.0,0.0,27.20833333333334,2.943161436710584,5.475360876057757,0,0,0
1996-07-31,35.159,100.0,0.0,0.0,100.0,0.0,0.0,23.450000000000006,0.0,0.0,0,0,0
1996-08-01,37.24533333333334,100.0,0.0,0.0,100.0,0.0,0.0,32.933333333333366,0.0,0.0,0,0,0
1996-08-02,16.55003916919936,22.352140035084076,0.0,0.0,100.0,7.211116218254148,0.0,9.125000000000005,0.0,0.0,0,0,0
1996-08-05,27.308680691186023,60.666990803912526,0.0,0.0,100.0,0.0,0.0,13.999999999999998,0.0,26.191031630043994,0,0,0
1996-08-06,22.71292291073995,46.472801715530316,0.0,0.0,100.0,0.0,0.0,12.208333333333332,5.634840263850416,0.0,0,0,0
1996-08-07,16.756626315640933,23.516464911538,0.0,0.0,100.0,0.0,0.0,9.333333333333327,0.0,0.0,0,0,0
1996-08-08,16.058488196581088,17.404638921838647,0.0,0.0,100.0,0.0,0.0,8.499999999999996,3.756560175900203,2.740094866829172,0,0,0
1996-08-09,13.029708088536319,8.429919405276525,0.0,0.0,80.0,0.0,0.0,7.374999999999998,9.86293212759759,5.488037886166586,0,0,0
1996-08-12,8.07679728221908,1.6430548106608243,0.0,0.0,60.0,30.901965342024578,0.0,6.541666666666668,0.0,0.0,0,0,0
1996-08-13,19.99773497919966,28.539363379164122,0.0,0.0,80.0,10.392819377525674,0.0,11.741666666666683,11.271091896386753,26.71906870493287,0,0,0
1996-08-14,13.727149958724201,13.558504826221688,0.0,0.0,80.0,6.15493504777992,0.0,8.166666666666671,8.901792125656893,0.0,0,0,0
1996-08-15,7.589242331153855,0.0,0.0,0.0,60.0,0.0,0.0,6.0833333333333375,0.0,3.1363624727565043,0,0,0
1996-08-16,7.045730237120103,0.0,0.0,0.0,60.0,30.323023712010222,0.0,3.375000000000002,0.0,0.0,0,0,0
1996-08-19,6.0214677954710725,0.0,0.0,0.0,40.0,23.60992381899578,0.0,5.291666666666664,0.0,7.765023632680605,0,0,0
1996-08-20,4.973553417665494,0.0,0.0,0.0,40.0,15.031951685226755,0.0,3.0416666666666687,0.4665421735707831,1.1677093947794668,0,0,0
1996-08-21,6.03774361417281,0.0,0.0,0.0,40.0,0.0,0.0,2.166666666666665,8.411013838517833,5.845564356235325,0,0,0
1996-08-22,4.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1996-08-23,7.629688956578595,0.0,0.0,0.0,60.0,0.0,0.0,0.7499999999999989,0.4672006311152721,17.549410931670117,0,0,0
1996-08-26,15.493505283129592,0.0,0.0,0.0,80.0,0.0,0.0,12.250000000000005,20.455883085220393,26.740506025636755,0,0,0
1996-08-27,8.619388140238529,0.0,0.0,0.0,60.0,0.0,0.0,10.524999999999997,2.3376010787579116,0.0,0,0,0
1996-08-28,12.400080066388048,0.0,0.0,0.0,60.0,0.0,0.0,18.48333333333332,16.272232565412104,2.7294562443893238,0,0,0
1996-08-29,26.15341079712458,27.938407001218536,0.0,0.0,80.0,0.0,0.0,29.649999999999988,25.239463391582007,34.519989449690186,0,0,0
1996-08-30,34.853293139915635,54.112471913668195,0.0,0.0,100.0,0.0,0.0,28.841666666666683,40.30852872964541,30.56904194576775,0,0,0
1996-09-03,45.221008968438184,100.0,0.0,0.0,80.0,0.0,0.0,52.22499999999999,30.88362843265657,21.457965902410304,0,0,0
1996-09-04,43.576695007853004,100.0,0.0,0.0,80.0,0.0,0.0,54.73333333333334,25.779072145424298,2.3010286951813983,0,0,0
1996-09-05,50.88620734079086,100.0,0.0,0.0,80.0,0.0,0.0,70.02500000000003,30.29487452819368,44.27967065157091,0,0,0
1996-09-06,21.43810944265683,51.99221387995081,0.0,0.0,80.0,0.0,0.0,13.816666666666672,0.0,0.0,0,0,0
1996-09-09,15.730727465917003,27.836970662918347,0.0,0.0,80.0,0.0,0.0,9.833333333333332,0.0,0.0,0,0,0
1996-09-10,15.011006672673494,24.42998548873254,0.0,0.0,80.0,0.0,0.0,9.375,0.0,0.7813696865873373,0,0,0
1996-09-11,13.615765705058717,18.637161858626925,0.0,0.0,80.0,0.0,0.0,8.583333333333327,0.0,0.0,0,0,0
1996-09-12,14.053835278972839,16.240009728197528,0.0,0.0,80.0,100.0,0.0,8.208333333333336,0.0,0.0,0,0,0
1996-09-13,10.1,0.0,0.0,0.0,80.0,100.0,0.0,4.9999999999999964,0.0,0.0,0,0,0
1996-09-16,10.518195934849848,1.0516277574934563,0.0,0.0,80.0,69.44054710704553,0.0,5.958333333333332,0.0,3.782894736842112,0,0,0
1996-09-17,13.142826055116869,12.189988875590222,0.0,0.0,80.0,70.80136332068587,0.0,7.250000000000001,0.0,5.022683084899554,0,0,0
1996-09-18,12.683027763302126,17.02239220934629,0.0,0.0,60.0,0.0,0.0,7.749999999999997,9.53649912142529,4.172555445594769,0,0,0
1996-09-19,14.576432259697059,23.161162533805797,0.0,0.0,60.0,4.29906314562776,0.0,16.758333333333358,0.0,2.679697351828526,0,0,0
1996-09-20,10.465898360563962,10.570460743322808,0.0,0.0,60.0,35.53062118993992,0.0,9.075000000000008,0.0,0.0,0,0,0
1996-09-23,18.629877797012874,37.283969420435156,0.0,0.0,60.0,29.89401429577877,0.0,17.45000000000001,0.0,12.939297124600646,0,0,0
1996-09-24,17.25998289723907,36.419177798488164,0.0,0.0,60.0,28.35075390106136,0.0,16.108333333333327,0.9104628288001404,0.38057871816839695,0,0,0
1996-09-25,14.604187561821918,28.25593780910962,0.0,0.0,60.0,50.0,0.0,11.149999999999974,0.0,0.0,0,0,0
1996-09-26,14.290324360500746,23.62263634016679,0.0,0.0,60.0,50.0,0.0,13.391666666666655,0.4538720074143132,0.7578383104607973,0,0,0
1996-09-27,12.838409407022642,22.06704703511321,0.0,0.0,60.0,50.0,0.0,8.750000000000007,0.0,0.0,0,0,0
1996-09-30,19.067583565996387,48.53758139105855,0.0,0.0,40.0,50.0,0.0,17.291666666666664,0.0,13.198757763975122,0,0,0
1996-10-01,17.30474417085666,50.324583686141686,0.0,0.0,20.0,50.0,0.0,21.008333333333354,0.0,1.4749262536873369,0,0,0
1996-10-02,14.542539335275105,40.10103000970883,0.0,0.0,20.0,50.0,0.0,18.283333333333356,0.0,0.0,0,0,0
1996-10-03,14.246656033768506,39.421177966410845,0.0,0.0,20.0,22.9339470068111,0.0,18.241666666666646,0.0,1.4989287968945422,0,0,0
1996-10-04,1.144994734814263,0.0,0.0,0.0,0.0,41.166140148092914,0.0,3.333333333333336,0.0,0.0,0,0,0
1996-10-07,1.9364189189189167,0.0,0.0,0.0,0.0,50.0,0.0,4.624999999999998,0.0,5.236486486486465,0,0,0
1996-10-08,4.061653791781401,1.2829427499326067,0.0,0.0,0.0,46.94250542090235,0.0,6.583333333333334,5.7743929342986,14.207947159921304,0,0,0
1996-10-09,12.527080096665378,18.912418300653624,0.0,0.0,20.0,0.0,0.0,8.708333333333334,23.518975267718734,22.14120397997356,0,0,0
1996-10-10,17.831105634774826,24.93116191157959,0.0,0.0,40.0,0.0,0.0,24.01666666666668,25.321604254861185,3.3674754082535507,0,0,0
1996-10-11,5.426684949275191,0.0,0.0,0.0,40.0,4.200477888122454,0.0,4.458333333333334,3.106514131235638,0.0,0,0,0
1996-10-14,5.1888571242133175,0.0,0.0,0.0,40.0,7.3395390083698455,0.0,4.708333333333337,0.0,0.9953550099535583,0,0,0
1996-10-15,10.095757865967126,17.426383999881107,0.0,0.0,40.0,0.7667120187866772,0.0,7.625,0.0,11.56642432253799,0,0,0
1996-10-16,7.749814822019166,10.90736031172379,0.0,0.0,40.0,10.167609300774199,0.0,6.666666666666665,0.0,0.0,0,0,0
